id_garantia,id_poliza,tipo_garantia,suma_garantizada,activa
GAR-0000484,POL-000134,Asistencia en ruta,10151895.61,True
GAR-0000485,POL-000134,Granizo,10046159.02,True
GAR-0000486,POL-000134,Robo parcial,8290491.63,True
GAR-0000487,POL-000135,Robo total,5349291.63,True
GAR-0000488,POL-000135,Asistencia en ruta,6977836.15,True
GAR-0000489,POL-000135,Incendio,3558523.63,True
GAR-0000490,POL-000135,Granizo,5119157.08,True
GAR-0000491,POL-000135,Responsabilidad civil,2159998.21,True
GAR-0000492,POL-000136,Granizo,6034191.54,True
GAR-0000493,POL-000136,Incendio,6352645.34,True
GAR-0000494,POL-000137,Responsabilidad civil,7853004.84,True
GAR-0000495,POL-000137,Robo total,8264102.2,True
GAR-0000496,POL-000137,Granizo,4825104.21,True
GAR-0000497,POL-000138,Granizo,3170065.4,True
GAR-0000498,POL-000138,Incendio,1268866.89,True
GAR-0000499,POL-000138,Daño propio,3085550.42,True
GAR-0000500,POL-000138,Robo total,2094734.33,True
GAR-0000501,POL-000139,Granizo,1085540.08,True
GAR-0000502,POL-000139,Incendio,4704813.8,True
GAR-0000503,POL-000139,Daño propio,5690099.45,True
GAR-0000504,POL-000139,Robo total,2527802.52,True
GAR-0000505,POL-000139,Asistencia en ruta,4137441.43,True
GAR-0000506,POL-000140,Daño propio,2815939.74,True
GAR-0000507,POL-000140,Granizo,5526860.23,True
GAR-0000508,POL-000140,Incendio,8153395.47,True
GAR-0000509,POL-000140,Robo total,4133085.28,True
GAR-0000510,POL-000141,Granizo,6373980.63,True
GAR-0000511,POL-000141,Incendio,5516361.83,True
GAR-0000512,POL-000141,Asistencia en ruta,3561147.78,True
GAR-0000513,POL-000142,Robo total,11509175.6,True
GAR-0000514,POL-000142,Asistencia en ruta,10625516.11,True
GAR-0000515,POL-000142,Granizo,7495435.14,True
GAR-0000516,POL-000142,Robo parcial,9276377.17,True
GAR-0000517,POL-000143,Robo parcial,3942600.09,True
GAR-0000518,POL-000143,Granizo,9647537.12,True
GAR-0000519,POL-000143,Responsabilidad civil,5639120.23,True
GAR-0000520,POL-000143,Daño propio,2868385.45,True
GAR-0000521,POL-000143,Incendio,8503429.63,True
GAR-0000522,POL-000144,Responsabilidad civil,4798376.63,True
GAR-0000523,POL-000144,Daño propio,15602513.6,True
GAR-0000524,POL-000144,Robo parcial,14123605.9,True
GAR-0000525,POL-000144,Incendio,11387756.47,True
GAR-0000526,POL-000144,Asistencia en ruta,14782493.92,True
GAR-0000527,POL-000145,Asistencia en ruta,2182352.64,True
GAR-0000528,POL-000145,Robo total,4514073.72,True
GAR-0000529,POL-000145,Daño propio,7406161.9,True
GAR-0000530,POL-000145,Responsabilidad civil,2066108.51,True
GAR-0000531,POL-000146,Asistencia en ruta,4940572.13,True
GAR-0000532,POL-000146,Daño propio,6229663.37,True
GAR-0000533,POL-000146,Robo total,3539365.4,True
GAR-0000534,POL-000146,Incendio,3260874.65,True
GAR-0000535,POL-000147,Robo total,1856171.57,True
GAR-0000536,POL-000147,Daño propio,4010913.89,True
GAR-0000537,POL-000148,Incendio,2032284.73,True
GAR-0000538,POL-000148,Responsabilidad civil,2354085.97,True
GAR-0000539,POL-000148,Daño propio,932954.21,True
GAR-0000540,POL-000148,Robo total,3457653.51,True
GAR-0000541,POL-000148,Granizo,1239758.58,True
GAR-0000542,POL-000149,Responsabilidad civil,7234614.27,True
GAR-0000543,POL-000149,Daño propio,9446079.37,True
GAR-0000544,POL-000149,Granizo,6540586.75,True
GAR-0000545,POL-000149,Robo total,5083061.07,True
GAR-0000546,POL-000150,Granizo,1993356.18,True
GAR-0000547,POL-000150,Robo parcial,4559337.12,True
GAR-0000548,POL-000150,Robo total,2203123.04,True
GAR-0000549,POL-000150,Incendio,9595000.45,True
GAR-0000550,POL-000151,Asistencia en ruta,4014741.59,True
GAR-0000551,POL-000151,Incendio,6291049.46,True
GAR-0000552,POL-000152,Granizo,5263349.57,True
GAR-0000553,POL-000152,Asistencia en ruta,5199567.42,True
GAR-0000554,POL-000152,Robo total,3236920.35,True
GAR-0000555,POL-000152,Responsabilidad civil,1853619.11,True
GAR-0000556,POL-000152,Daño propio,2076222.64,True
GAR-0000557,POL-000153,Asistencia en ruta,7859604.37,True
GAR-0000558,POL-000153,Granizo,10301166.08,True
GAR-0000559,POL-000154,Incendio,5479608.55,True
GAR-0000560,POL-000154,Daño propio,11251097.62,True
GAR-0000561,POL-000154,Robo total,2466208.23,True
GAR-0000562,POL-000154,Asistencia en ruta,3106120.1,True
GAR-0000563,POL-000155,Robo total,5409838.94,True
GAR-0000564,POL-000155,Responsabilidad civil,6372526.46,True
GAR-0000565,POL-000155,Daño propio,1323533.88,True
GAR-0000566,POL-000156,Granizo,5142711.54,True
GAR-0000567,POL-000156,Robo total,3520264.81,True
GAR-0000568,POL-000157,Granizo,4436054.16,True
GAR-0000569,POL-000157,Asistencia en ruta,3385393.09,True
GAR-0000570,POL-000157,Daño propio,4712391.78,True
GAR-0000571,POL-000158,Responsabilidad civil,1085541.37,True
GAR-0000572,POL-000158,Granizo,1527974.45,True
GAR-0000573,POL-000158,Daño propio,7531479.23,True
GAR-0000574,POL-000159,Robo parcial,7903973.83,True
GAR-0000575,POL-000159,Responsabilidad civil,6647216.47,True
GAR-0000576,POL-000159,Robo total,6341347.06,True
GAR-0000577,POL-000160,Granizo,3299138.4,True
GAR-0000578,POL-000160,Robo parcial,3227294.19,True
GAR-0000579,POL-000161,Robo total,2927206.84,True
GAR-0000580,POL-000161,Robo parcial,3688338.88,True
GAR-0000581,POL-000161,Asistencia en ruta,1876701.87,True
GAR-0000582,POL-000161,Granizo,4614787.78,True
GAR-0000583,POL-000161,Responsabilidad civil,2174913.46,True
GAR-0000584,POL-000162,Responsabilidad civil,3470578.03,True
GAR-0000585,POL-000162,Asistencia en ruta,2945171.72,True
GAR-0000586,POL-000162,Incendio,6280456.96,True
GAR-0000587,POL-000162,Robo total,3260317.12,True
GAR-0000588,POL-000163,Daño propio,9530590.22,True
GAR-0000589,POL-000163,Robo total,9455121.06,True
GAR-0000590,POL-000163,Robo parcial,4797740.65,True
GAR-0000591,POL-000164,Daño propio,4133756.24,True
GAR-0000592,POL-000164,Robo total,2764103.83,True
GAR-0000593,POL-000164,Incendio,3978389.2,True
GAR-0000594,POL-000164,Granizo,1357972.4,True
GAR-0000595,POL-000164,Asistencia en ruta,3436211.4,True
GAR-0000596,POL-000165,Robo parcial,2198548.91,True
GAR-0000597,POL-000165,Granizo,4742477.49,True
GAR-0000598,POL-000165,Incendio,4556640.07,True
GAR-0000599,POL-000166,Robo total,3393096.11,True
GAR-0000600,POL-000166,Incendio,2241172.55,True
GAR-0000601,POL-000166,Daño propio,4786474.25,True
GAR-0000602,POL-000166,Robo parcial,4277615.01,True
GAR-0000603,POL-000167,Responsabilidad civil,2712467.96,True
GAR-0000604,POL-000167,Robo parcial,5422865.13,True
GAR-0000605,POL-000167,Daño propio,4927896.71,True
GAR-0000606,POL-000167,Asistencia en ruta,5202886.33,True
GAR-0000607,POL-000168,Robo parcial,3409580.38,True
GAR-0000608,POL-000168,Daño propio,882589.78,True
GAR-0000609,POL-000168,Asistencia en ruta,4816861.07,True
GAR-0000610,POL-000168,Incendio,3538212.23,True
GAR-0000611,POL-000169,Asistencia en ruta,5301683.31,True
GAR-0000612,POL-000169,Granizo,5627481.89,True
GAR-0000613,POL-000169,Daño propio,5910909.65,True
GAR-0000614,POL-000169,Incendio,6848696.95,True
GAR-0000615,POL-000169,Robo parcial,4889468.59,True
GAR-0000616,POL-000170,Asistencia en ruta,3015611.93,True
GAR-0000617,POL-000170,Daño propio,3628857.1,True
GAR-0000618,POL-000170,Robo total,1921334.37,True
GAR-0000619,POL-000170,Responsabilidad civil,5730441.04,True
GAR-0000620,POL-000171,Robo parcial,1043967.4,True
GAR-0000621,POL-000171,Incendio,5512989.34,True
GAR-0000622,POL-000171,Asistencia en ruta,3464653.76,True
GAR-0000623,POL-000171,Granizo,4865455.37,True
GAR-0000624,POL-000171,Robo total,2539746.16,True
GAR-0000625,POL-000172,Granizo,5920828.39,True
GAR-0000626,POL-000172,Daño propio,5019844.87,True
GAR-0000627,POL-000172,Robo total,2694155.7,True
GAR-0000628,POL-000172,Robo parcial,6927037.61,True
GAR-0000629,POL-000172,Asistencia en ruta,2733872.67,True
GAR-0000630,POL-000173,Incendio,3509318.85,True
GAR-0000631,POL-000173,Robo parcial,5109295.98,True
GAR-0000632,POL-000173,Daño propio,6316454.34,True
GAR-0000633,POL-000174,Granizo,2764939.43,True
GAR-0000634,POL-000174,Responsabilidad civil,816576.17,True
GAR-0000635,POL-000174,Robo parcial,3738265.52,True
GAR-0000636,POL-000175,Robo parcial,1159504.12,True
GAR-0000637,POL-000175,Granizo,3199809.08,True
GAR-0000638,POL-000175,Daño propio,2331610.86,True
GAR-0000639,POL-000175,Incendio,1593179.79,True
GAR-0000640,POL-000176,Robo total,7402988.95,True
GAR-0000641,POL-000176,Granizo,2552562.95,True
GAR-0000642,POL-000177,Responsabilidad civil,1645192.3,True
GAR-0000643,POL-000177,Granizo,8449036.88,True
GAR-0000644,POL-000177,Robo total,9934951.53,True
GAR-0000645,POL-000178,Asistencia en ruta,5751275.01,True
GAR-0000646,POL-000178,Daño propio,1659511.98,True
GAR-0000647,POL-000178,Robo parcial,3977626.52,True
GAR-0000648,POL-000178,Responsabilidad civil,5663596.12,True
GAR-0000649,POL-000179,Granizo,3735567.63,True
GAR-0000650,POL-000179,Robo total,3094249.33,True
GAR-0000651,POL-000179,Incendio,6804929.99,True
GAR-0000652,POL-000180,Daño propio,4249292.99,True
GAR-0000653,POL-000180,Asistencia en ruta,8187696.79,True
GAR-0000654,POL-000180,Responsabilidad civil,4086104.11,True
GAR-0000655,POL-000180,Granizo,7401219.47,True
GAR-0000656,POL-000180,Incendio,8701585.12,True
GAR-0000657,POL-000181,Responsabilidad civil,8211737.15,True
GAR-0000658,POL-000181,Robo parcial,2835882.11,True
GAR-0000659,POL-000181,Daño propio,7412950.94,True
GAR-0000660,POL-000182,Granizo,17877993.78,True
GAR-0000661,POL-000182,Daño propio,14718245.12,True
GAR-0000662,POL-000182,Incendio,9115191.03,True
GAR-0000663,POL-000183,Robo parcial,5786715.25,True
GAR-0000664,POL-000183,Daño propio,4165001.29,True
GAR-0000665,POL-000184,Asistencia en ruta,7509535.52,True
GAR-0000666,POL-000184,Granizo,5853597.9,True
GAR-0000667,POL-000184,Daño propio,7156112.03,True
GAR-0000668,POL-000184,Responsabilidad civil,6242755.92,True
GAR-0000669,POL-000184,Robo parcial,2267949.14,True
GAR-0000670,POL-000185,Responsabilidad civil,9839790.33,True
GAR-0000671,POL-000185,Incendio,6743025.08,True
GAR-0000672,POL-000186,Responsabilidad civil,9081939.06,True
GAR-0000673,POL-000186,Asistencia en ruta,5196047.63,True
GAR-0000674,POL-000186,Robo total,1718730.16,True
GAR-0000675,POL-000187,Incendio,9656373.05,True
GAR-0000676,POL-000187,Granizo,3320907.95,True
GAR-0000677,POL-000188,Asistencia en ruta,9491027.53,True
GAR-0000678,POL-000188,Incendio,8609738.95,True
GAR-0000679,POL-000188,Daño propio,6356323.77,True
GAR-0000680,POL-000188,Granizo,8607177.58,True
GAR-0000681,POL-000188,Responsabilidad civil,5283484.14,True
GAR-0000682,POL-000189,Responsabilidad civil,7164619.13,True
GAR-0000683,POL-000189,Robo total,2393514.18,True
GAR-0000684,POL-000189,Daño propio,2591359.79,True
GAR-0000685,POL-000189,Robo parcial,6219521.1,True
GAR-0000686,POL-000190,Robo total,2900302.22,True
GAR-0000687,POL-000190,Daño propio,6243932.65,True
GAR-0000688,POL-000190,Granizo,3640528.74,True
GAR-0000689,POL-000191,Incendio,3830740.26,True
GAR-0000690,POL-000191,Granizo,7611830.08,True
GAR-0000691,POL-000191,Daño propio,4951051.16,True
GAR-0000692,POL-000191,Responsabilidad civil,10203759.79,True
GAR-0000693,POL-000192,Robo parcial,5004582.08,True
GAR-0000694,POL-000192,Incendio,1183384.7,True
GAR-0000695,POL-000193,Granizo,5552189.15,True
GAR-0000696,POL-000193,Incendio,3084915.0,True
GAR-0000697,POL-000193,Daño propio,6026096.32,True
GAR-0000698,POL-000193,Robo parcial,3366398.77,True
GAR-0000699,POL-000194,Granizo,2618435.39,True
GAR-0000700,POL-000194,Robo parcial,1823936.15,True
GAR-0000701,POL-000194,Asistencia en ruta,5200446.29,True
GAR-0000702,POL-000194,Incendio,4967760.11,True
GAR-0000703,POL-000194,Daño propio,3580038.56,True
GAR-0000704,POL-000195,Granizo,1316026.46,True
GAR-0000705,POL-000195,Daño propio,3311121.75,True
GAR-0000706,POL-000195,Robo total,1986147.02,True
GAR-0000707,POL-000196,Robo total,6137514.0,True
GAR-0000708,POL-000196,Robo parcial,2848383.4,True
GAR-0000709,POL-000197,Robo total,5375433.02,True
GAR-0000710,POL-000197,Incendio,4385446.56,True
GAR-0000711,POL-000198,Daño propio,2993862.77,True
GAR-0000712,POL-000198,Incendio,1905827.17,True
GAR-0000713,POL-000199,Granizo,8765406.55,True
GAR-0000714,POL-000199,Daño propio,4131564.64,True
GAR-0000715,POL-000199,Asistencia en ruta,4431636.39,True
GAR-0000716,POL-000199,Robo total,1513344.99,True
GAR-0000717,POL-000200,Incendio,2735851.94,True
GAR-0000718,POL-000200,Robo total,5639205.7,True
GAR-0000719,POL-000200,Asistencia en ruta,4513812.17,True
GAR-0000720,POL-000200,Responsabilidad civil,3155028.92,True
GAR-0000721,POL-000200,Robo parcial,1887826.42,True
GAR-0000722,POL-000201,Asistencia en ruta,12620894.76,True
GAR-0000723,POL-000201,Granizo,14037322.21,True
GAR-0000724,POL-000201,Robo total,13294011.03,True
GAR-0000725,POL-000201,Responsabilidad civil,3135436.24,True
GAR-0000726,POL-000202,Asistencia en ruta,3041427.12,True
GAR-0000727,POL-000202,Robo total,4711981.84,True
GAR-0000728,POL-000203,Granizo,4818687.31,True
GAR-0000729,POL-000203,Robo total,1229226.44,True
GAR-0000730,POL-000203,Robo parcial,2304116.54,True
GAR-0000731,POL-000203,Daño propio,5603264.69,True
GAR-0000732,POL-000204,Responsabilidad civil,1843383.83,True
GAR-0000733,POL-000204,Robo parcial,1764358.08,True
GAR-0000734,POL-000204,Daño propio,8786234.13,True
GAR-0000735,POL-000204,Asistencia en ruta,3347322.3,True
GAR-0000736,POL-000204,Granizo,1371078.92,True
GAR-0000737,POL-000205,Asistencia en ruta,3854371.36,True
GAR-0000738,POL-000205,Granizo,3260648.39,True
GAR-0000739,POL-000206,Asistencia en ruta,5466941.13,True
GAR-0000740,POL-000206,Robo total,3227694.97,True
GAR-0000741,POL-000207,Asistencia en ruta,1132635.72,True
GAR-0000742,POL-000207,Robo total,2309659.79,True
GAR-0000743,POL-000207,Daño propio,6424087.68,True
GAR-0000744,POL-000207,Responsabilidad civil,2273143.55,True
GAR-0000745,POL-000208,Granizo,13016997.0,True
GAR-0000746,POL-000208,Robo parcial,13394662.38,True
GAR-0000747,POL-000208,Asistencia en ruta,15380243.4,True
GAR-0000748,POL-000209,Asistencia en ruta,9209082.14,True
GAR-0000749,POL-000209,Responsabilidad civil,3252927.84,True
GAR-0000750,POL-000209,Incendio,3627267.47,True
GAR-0000751,POL-000209,Robo parcial,6548989.82,True
GAR-0000752,POL-000210,Asistencia en ruta,7440459.42,True
GAR-0000753,POL-000210,Robo total,2206092.23,True
GAR-0000754,POL-000210,Incendio,5582351.0,True
GAR-0000755,POL-000210,Robo parcial,2848013.76,True
GAR-0000756,POL-000210,Daño propio,3809801.46,True
GAR-0000757,POL-000211,Robo total,8921403.06,True
GAR-0000758,POL-000211,Robo parcial,8239567.99,True
GAR-0000759,POL-000211,Asistencia en ruta,7973460.8,True
GAR-0000760,POL-000211,Daño propio,9130870.0,True
GAR-0000761,POL-000212,Granizo,1534183.52,True
GAR-0000762,POL-000212,Daño propio,3935854.69,True
GAR-0000763,POL-000212,Responsabilidad civil,6308598.24,True
GAR-0000764,POL-000213,Robo total,2831140.53,True
GAR-0000765,POL-000213,Incendio,3693050.75,True
GAR-0000766,POL-000213,Asistencia en ruta,7362609.41,True
GAR-0000767,POL-000213,Granizo,8128150.33,True
GAR-0000768,POL-000214,Responsabilidad civil,2653512.62,True
GAR-0000769,POL-000214,Robo total,2435768.29,True
GAR-0000770,POL-000214,Robo parcial,2503169.87,True
GAR-0000771,POL-000214,Incendio,4800021.01,True
GAR-0000772,POL-000215,Robo total,6989963.54,True
GAR-0000773,POL-000215,Daño propio,2730298.23,True
GAR-0000774,POL-000215,Responsabilidad civil,6632069.74,True
GAR-0000775,POL-000215,Incendio,5892610.39,True
GAR-0000776,POL-000215,Asistencia en ruta,2391018.21,True
GAR-0000777,POL-000216,Robo total,6086709.64,True
GAR-0000778,POL-000216,Granizo,6341153.79,True
GAR-0000779,POL-000216,Responsabilidad civil,6269205.27,True
GAR-0000780,POL-000216,Daño propio,2486349.81,True
GAR-0000781,POL-000217,Granizo,10780321.41,True
GAR-0000782,POL-000217,Incendio,8602671.85,True
GAR-0000783,POL-000217,Daño propio,5954309.15,True
GAR-0000784,POL-000217,Robo parcial,7877784.8,True
GAR-0000785,POL-000218,Daño propio,6442135.91,True
GAR-0000786,POL-000218,Robo parcial,6556433.21,True
GAR-0000787,POL-000219,Incendio,7638032.14,True
GAR-0000788,POL-000219,Robo parcial,7976375.29,True
GAR-0000789,POL-000219,Asistencia en ruta,6632408.81,True
GAR-0000790,POL-000219,Responsabilidad civil,9268667.12,True
GAR-0000791,POL-000219,Granizo,3989986.12,True
GAR-0000792,POL-000220,Granizo,3242157.09,True
GAR-0000793,POL-000220,Incendio,4266120.2,True
GAR-0000794,POL-000220,Robo total,1408583.47,True
GAR-0000795,POL-000220,Robo parcial,1386949.27,True
GAR-0000796,POL-000220,Daño propio,2254171.35,True
GAR-0000797,POL-000221,Daño propio,6694771.0,True
GAR-0000798,POL-000221,Asistencia en ruta,1782040.03,True
GAR-0000799,POL-000221,Granizo,2946905.47,True
GAR-0000800,POL-000221,Incendio,5952960.26,True
GAR-0000801,POL-000221,Robo parcial,2271145.01,True
GAR-0000802,POL-000222,Asistencia en ruta,3593445.55,True
GAR-0000803,POL-000222,Incendio,6350326.31,True
GAR-0000804,POL-000222,Daño propio,2952509.29,True
GAR-0000805,POL-000223,Daño propio,5499948.95,True
GAR-0000806,POL-000223,Responsabilidad civil,6251992.91,True
GAR-0000807,POL-000223,Asistencia en ruta,1799087.46,True
GAR-0000808,POL-000223,Incendio,4433522.16,True
GAR-0000809,POL-000223,Granizo,4434558.24,True
GAR-0000810,POL-000224,Incendio,2714315.59,True
GAR-0000811,POL-000224,Robo total,7204438.16,True
GAR-0000812,POL-000225,Daño propio,6485768.69,True
GAR-0000813,POL-000225,Incendio,6635219.47,True
GAR-0000814,POL-000225,Asistencia en ruta,1549467.54,True
GAR-0000815,POL-000226,Daño propio,3030705.45,True
GAR-0000816,POL-000226,Robo total,6836399.04,True
GAR-0000817,POL-000227,Incendio,1524608.51,True
GAR-0000818,POL-000227,Daño propio,6185772.0,True
GAR-0000819,POL-000227,Responsabilidad civil,3727847.7,True
GAR-0000820,POL-000227,Asistencia en ruta,1353397.9,True
GAR-0000821,POL-000228,Responsabilidad civil,1985239.52,True
GAR-0000822,POL-000228,Granizo,2599245.07,True
GAR-0000823,POL-000229,Robo parcial,2300662.31,True
GAR-0000824,POL-000229,Responsabilidad civil,3065219.96,True
GAR-0000825,POL-000229,Robo total,9405302.85,True
GAR-0000826,POL-000229,Daño propio,8247936.76,True
GAR-0000827,POL-000230,Robo total,3261786.63,True
GAR-0000828,POL-000230,Incendio,5486643.98,True
GAR-0000829,POL-000230,Daño propio,4824385.12,True
GAR-0000830,POL-000231,Asistencia en ruta,4307462.71,True
GAR-0000831,POL-000231,Robo total,4893454.77,True
GAR-0000832,POL-000232,Granizo,5525007.67,True
GAR-0000833,POL-000232,Responsabilidad civil,2628425.76,True
GAR-0000834,POL-000232,Asistencia en ruta,1605718.97,True
GAR-0000835,POL-000232,Daño propio,5451885.44,True
GAR-0000836,POL-000232,Robo total,4513717.54,True
GAR-0000837,POL-000233,Robo parcial,2022118.95,True
GAR-0000838,POL-000233,Daño propio,3932600.62,True
GAR-0000839,POL-000233,Incendio,8459898.63,True
GAR-0000840,POL-000233,Granizo,4094552.03,True
GAR-0000841,POL-000233,Asistencia en ruta,3481776.41,True
GAR-0000842,POL-000234,Granizo,9966871.24,True
GAR-0000843,POL-000234,Incendio,6854364.33,True
GAR-0000844,POL-000234,Robo parcial,4972994.03,True
GAR-0000845,POL-000234,Daño propio,3275357.29,True
GAR-0000846,POL-000235,Asistencia en ruta,2821224.66,True
GAR-0000847,POL-000235,Granizo,1880914.93,True
GAR-0000848,POL-000235,Daño propio,6139722.97,True
GAR-0000849,POL-000236,Responsabilidad civil,1489137.44,True
GAR-0000850,POL-000236,Incendio,4443082.02,True
GAR-0000851,POL-000236,Robo parcial,5866329.15,True
GAR-0000852,POL-000236,Daño propio,3862494.05,True
GAR-0000853,POL-000236,Asistencia en ruta,3880272.98,True
GAR-0000854,POL-000237,Incendio,1434612.63,True
GAR-0000855,POL-000237,Asistencia en ruta,1763639.67,True
GAR-0000856,POL-000237,Responsabilidad civil,3834375.01,True
GAR-0000857,POL-000238,Incendio,7068611.67,True
GAR-0000858,POL-000238,Robo total,2554633.17,True
GAR-0000859,POL-000238,Responsabilidad civil,9682529.32,True
