id_parte,id_poliza,id_objeto_asegurado,id_perito,id_denunciante,id_receptor_pago,fecha_apertura,fecha_cierre,tipo_siniestro,estado,monto_reclamado,tipo_seguro,dias_resolucion
PAR-000173,POL-000173,OBJ-000173,PER-0044,CLI-00173,CLI-00173,2025-04-25,2025-05-24,Granizo,Cerrado,2513.47,Automóvil,29
PAR-000174,POL-000174,OBJ-000174,PER-0028,CLI-00174,CLI-08360,2025-11-21,2026-01-21,Robo parcial,Cerrado,26912.84,Automóvil,61
PAR-000175,POL-000175,OBJ-000175,PER-0023,CLI-00175,CLI-00175,2024-05-30,2024-08-08,Responsabilidad civil,Cerrado,82064.56,Automóvil,70
PAR-000176,POL-000176,OBJ-000176,PER-0044,CLI-00176,CLI-06353,2024-04-30,2024-05-19,Robo total,Cerrado,8169.2,Automóvil,19
PAR-000177,POL-000177,OBJ-000177,PER-0016,CLI-00177,CLI-00177,2026-03-21,2026-06-10,Robo parcial,Cerrado,22273.34,Automóvil,81
PAR-000178,POL-000178,OBJ-000178,PER-0047,CLI-00178,CLI-00178,2026-01-20,2026-02-02,Granizo,Cerrado,23738.86,Automóvil,13
PAR-000179,POL-000179,OBJ-000179,PER-0014,CLI-00179,CLI-00179,2026-01-20,2026-02-16,Granizo,Cerrado,50073.86,Automóvil,27
PAR-000180,POL-000180,OBJ-000180,PER-0030,CLI-00180,CLI-02338,2024-11-26,2025-01-04,Robo total,Cerrado,77250.27,Automóvil,39
PAR-000181,POL-000181,OBJ-000181,PER-0007,CLI-00181,CLI-00181,2025-04-25,2025-05-26,Granizo,Cerrado,56161.13,Automóvil,31
PAR-000182,POL-000182,OBJ-000182,PER-0006,CLI-00182,CLI-00182,2025-12-21,2026-03-05,Incendio,Cerrado,119475.95,Automóvil,74
PAR-000183,POL-000183,OBJ-000183,PER-0005,CLI-00183,CLI-00183,2024-01-01,2024-03-17,Robo total,Cerrado,42105.17,Automóvil,76
PAR-000184,POL-000184,OBJ-000184,PER-0051,CLI-00184,CLI-00184,2024-05-30,2024-07-11,Choque,Cerrado,38799.9,Automóvil,42
PAR-000185,POL-000185,OBJ-000185,PER-0011,CLI-00185,CLI-00185,2026-01-20,2026-02-08,Granizo,Cerrado,83377.93,Automóvil,19
PAR-000186,POL-000186,OBJ-000186,PER-0012,CLI-00186,CLI-00186,2025-05-25,2025-07-07,Choque,Cerrado,55263.54,Automóvil,43
PAR-000187,POL-000187,OBJ-000187,PER-0060,CLI-00187,CLI-00187,2024-03-01,2024-04-08,Incendio,Cerrado,70616.58,Automóvil,38
PAR-000188,POL-000188,OBJ-000188,PER-0010,CLI-00188,CLI-00188,2024-08-28,2024-11-02,Choque,Cerrado,64974.02,Automóvil,66
PAR-000189,POL-000189,OBJ-000189,PER-0049,CLI-00189,CLI-00189,2026-01-20,2026-04-19,Choque,Cerrado,20079.94,Automóvil,89
PAR-000190,POL-000190,OBJ-000190,PER-0024,CLI-00190,CLI-00190,2025-11-21,2026-02-10,Choque,Cerrado,28990.99,Automóvil,81
PAR-000191,POL-000191,OBJ-000191,PER-0021,CLI-00191,CLI-00191,2025-04-25,2025-07-06,Choque,Cerrado,42781.38,Automóvil,72
PAR-000192,POL-000192,OBJ-000192,PER-0048,CLI-00192,CLI-00192,2025-11-21,2026-01-11,Incendio,Cerrado,49137.51,Automóvil,51
PAR-000193,POL-000193,OBJ-000193,PER-0045,CLI-00193,CLI-00193,2024-01-31,2024-02-15,Robo parcial,Cerrado,30845.91,Automóvil,15
PAR-000194,POL-000194,OBJ-000194,PER-0043,CLI-00194,CLI-00194,2025-09-22,2025-11-05,Choque,Cerrado,35321.97,Automóvil,44
PAR-000195,POL-000195,OBJ-000195,PER-0008,CLI-00195,CLI-00195,2025-10-22,2025-11-06,Robo parcial,Cerrado,32180.36,Automóvil,15
PAR-000196,POL-000196,OBJ-000196,PER-0042,CLI-00196,CLI-00196,2025-05-25,2025-07-28,Granizo,Cerrado,39283.08,Automóvil,64
PAR-000197,POL-000197,OBJ-000197,PER-0005,CLI-00197,CLI-00197,2025-04-25,2025-07-22,Robo total,Cerrado,196766.91,Automóvil,88
PAR-000198,POL-000198,OBJ-000198,PER-0003,CLI-00198,CLI-00198,2026-01-20,2026-03-14,Robo parcial,Cerrado,6422.7,Automóvil,53
PAR-000199,POL-000199,OBJ-000199,PER-0005,CLI-00199,CLI-00199,2025-04-25,2025-06-28,Robo total,Cerrado,83621.95,Automóvil,64
PAR-000200,POL-000200,OBJ-000200,PER-0055,CLI-00200,CLI-00200,2025-01-25,2025-03-30,Robo total,Cerrado,35397.29,Automóvil,64
PAR-000201,POL-000201,OBJ-000201,PER-0011,CLI-00201,CLI-00201,2023-11-02,2023-11-27,Responsabilidad civil,Cerrado,71566.75,Automóvil,25
PAR-000202,POL-000202,OBJ-000202,PER-0006,CLI-00202,CLI-00202,2026-03-21,2026-04-09,Responsabilidad civil,Cerrado,58333.5,Automóvil,19
PAR-000203,POL-000203,OBJ-000203,PER-0009,CLI-00203,CLI-00203,2025-12-21,2026-01-18,Robo total,Cerrado,46055.48,Automóvil,28
PAR-000204,POL-000204,OBJ-000204,PER-0043,CLI-00204,CLI-00204,2024-08-28,2024-09-16,Granizo,Cerrado,104719.4,Automóvil,19
PAR-000205,POL-000205,OBJ-000205,PER-0049,CLI-00205,CLI-00205,2025-08-23,2025-08-27,Robo total,Cerrado,62557.26,Automóvil,4
PAR-000206,POL-000206,OBJ-000206,PER-0052,CLI-00206,CLI-00206,2025-02-24,2025-03-22,Granizo,Cerrado,130773.25,Automóvil,26
PAR-000207,POL-000207,OBJ-000207,PER-0055,CLI-00207,CLI-08406,2024-12-26,2025-01-11,Incendio,Cerrado,22126.02,Automóvil,16
PAR-000208,POL-000208,OBJ-000208,PER-0023,CLI-00208,CLI-00208,2025-03-26,2025-06-13,Responsabilidad civil,Cerrado,91667.02,Automóvil,79
PAR-000209,POL-000209,OBJ-000209,PER-0001,CLI-00209,CLI-00209,2025-06-24,2025-07-27,Granizo,Cerrado,53173.99,Automóvil,33
PAR-000210,POL-000210,OBJ-000210,PER-0053,CLI-00210,CLI-00210,2025-01-25,2025-03-17,Granizo,Cerrado,11166.54,Automóvil,51
PAR-000211,POL-000211,OBJ-000211,PER-0057,CLI-00211,CLI-00211,2025-04-25,2025-07-18,Robo parcial,Cerrado,50998.09,Automóvil,84
PAR-000212,POL-000212,OBJ-000212,PER-0051,CLI-00212,CLI-00212,2024-01-01,2024-03-21,Robo total,Cerrado,33686.91,Automóvil,80
PAR-000213,POL-000213,OBJ-000213,PER-0053,CLI-00213,CLI-00213,2025-12-21,2026-01-18,Responsabilidad civil,Cerrado,35425.54,Automóvil,28
PAR-000214,POL-000214,OBJ-000214,PER-0014,CLI-00214,CLI-00214,2026-02-19,2026-03-18,Robo total,Cerrado,33702.21,Automóvil,27
PAR-000215,POL-000215,OBJ-000215,PER-0026,CLI-00215,CLI-09071,2025-09-22,2025-11-07,Responsabilidad civil,Cerrado,36509.67,Automóvil,46
PAR-000216,POL-000216,OBJ-000216,PER-0019,CLI-00216,CLI-00216,2025-10-22,2025-12-31,Responsabilidad civil,Cerrado,49155.08,Automóvil,70
PAR-000217,POL-000217,OBJ-000217,PER-0004,CLI-00217,CLI-00217,2024-08-28,2024-10-15,Robo total,Cerrado,51263.62,Automóvil,48
PAR-000218,POL-000218,OBJ-000218,PER-0047,CLI-00218,CLI-00218,2026-03-21,2026-04-10,Granizo,Cerrado,43148.8,Automóvil,20
PAR-000219,POL-000219,OBJ-000219,PER-0023,CLI-00219,CLI-08972,2025-04-25,2025-07-01,Choque,Cerrado,58122.36,Automóvil,67
PAR-000220,POL-000220,OBJ-000220,PER-0047,CLI-00220,CLI-00220,2024-09-27,2024-11-12,Robo parcial,Cerrado,33173.17,Automóvil,46
PAR-000221,POL-000221,OBJ-000221,PER-0002,CLI-00221,CLI-00221,2026-03-21,2026-06-03,Granizo,Cerrado,36585.47,Automóvil,74
PAR-000222,POL-000222,OBJ-000222,PER-0038,CLI-00222,CLI-00222,2026-03-21,2026-05-02,Incendio,Cerrado,31012.31,Automóvil,42
PAR-000223,POL-000223,OBJ-000223,PER-0017,CLI-00223,CLI-00223,2025-07-24,2025-10-02,Incendio,Cerrado,46186.51,Automóvil,70
PAR-000224,POL-000224,OBJ-000224,PER-0033,CLI-00224,CLI-00224,2023-11-02,2024-01-07,Incendio,Cerrado,40644.86,Automóvil,66
PAR-000225,POL-000225,OBJ-000225,PER-0025,CLI-00225,CLI-00225,2024-05-30,2024-08-14,Incendio,Cerrado,52954.32,Automóvil,76
PAR-000226,POL-000226,OBJ-000226,PER-0001,CLI-00226,CLI-00226,2025-09-22,2025-11-18,Robo parcial,Cerrado,33518.45,Automóvil,57
PAR-000227,POL-000227,OBJ-000227,PER-0060,CLI-00227,CLI-00227,2026-02-19,2026-05-16,Responsabilidad civil,Cerrado,84954.49,Automóvil,86
PAR-000228,POL-000228,OBJ-000228,PER-0016,CLI-00228,CLI-09815,2025-01-25,2025-04-11,Responsabilidad civil,Cerrado,16133.37,Automóvil,76
PAR-000229,POL-000229,OBJ-000229,PER-0037,CLI-00229,CLI-00229,2025-03-26,2025-06-14,Granizo,Cerrado,34847.55,Automóvil,80
PAR-000230,POL-000230,OBJ-000230,PER-0024,CLI-00230,CLI-00230,2025-08-23,2025-09-06,Robo parcial,Cerrado,41967.68,Automóvil,14
PAR-000231,POL-000231,OBJ-000231,PER-0034,CLI-00231,CLI-00231,2024-10-27,2024-12-25,Robo total,Cerrado,33806.98,Automóvil,59
PAR-000232,POL-000232,OBJ-000232,PER-0050,CLI-00232,CLI-00232,2025-06-24,2025-09-12,Robo total,Cerrado,23734.81,Automóvil,80
PAR-000233,POL-000233,OBJ-000233,PER-0055,CLI-00233,CLI-00233,2024-10-27,2025-01-06,Robo total,Cerrado,31448.48,Automóvil,71
PAR-000234,POL-000234,OBJ-000234,PER-0019,CLI-00234,CLI-00234,2025-04-25,2025-06-16,Robo parcial,Cerrado,72674.83,Automóvil,52
PAR-000235,POL-000235,OBJ-000235,PER-0039,CLI-00235,CLI-00235,2024-09-27,2024-12-02,Incendio,Cerrado,30078.0,Automóvil,66
PAR-000236,POL-000236,OBJ-000236,PER-0051,CLI-00236,CLI-00236,2026-01-20,2026-03-16,Responsabilidad civil,Cerrado,38409.37,Automóvil,55
PAR-000237,POL-000237,OBJ-000237,PER-0002,CLI-00237,CLI-00237,2025-04-25,2025-05-31,Robo parcial,Cerrado,9795.65,Automóvil,36
PAR-000238,POL-000238,OBJ-000238,PER-0028,CLI-00238,CLI-00238,2025-08-23,2025-09-19,Granizo,Cerrado,64170.18,Automóvil,27
PAR-000239,POL-000239,OBJ-000239,PER-0012,CLI-00239,CLI-00239,2024-10-27,2024-11-15,Robo total,Cerrado,27989.01,Automóvil,19
PAR-000240,POL-000240,OBJ-000240,PER-0042,CLI-00240,CLI-00240,2025-09-22,2025-10-12,Choque,Cerrado,35908.65,Automóvil,20
PAR-000241,POL-000241,OBJ-000241,PER-0037,CLI-00241,CLI-00241,2024-10-27,2024-11-08,Robo parcial,Cerrado,31346.15,Automóvil,12
PAR-000242,POL-000242,OBJ-000242,PER-0047,CLI-00242,CLI-00242,2024-06-29,2024-09-26,Robo parcial,Cerrado,10581.86,Automóvil,89
PAR-000243,POL-000243,OBJ-000243,PER-0036,CLI-00243,CLI-00243,2025-03-26,2025-04-30,Incendio,Cerrado,28179.13,Automóvil,35
PAR-000244,POL-000244,OBJ-000244,PER-0049,CLI-00244,CLI-00665,2025-10-22,2025-11-15,Granizo,Cerrado,56807.13,Automóvil,24
PAR-000245,POL-000245,OBJ-000245,PER-0035,CLI-00245,CLI-00245,2026-02-19,2026-04-17,Granizo,Cerrado,42163.17,Automóvil,57
PAR-000246,POL-000246,OBJ-000246,PER-0054,CLI-00246,CLI-00246,2025-10-22,2026-01-18,Responsabilidad civil,Cerrado,44807.1,Automóvil,88
PAR-000247,POL-000247,OBJ-000247,PER-0013,CLI-00247,CLI-02612,2025-12-21,2026-02-20,Responsabilidad civil,Cerrado,31458.72,Automóvil,61
PAR-000248,POL-000248,OBJ-000248,PER-0056,CLI-00248,CLI-00248,2026-01-20,2026-03-20,Robo parcial,Cerrado,37767.37,Automóvil,59
PAR-000249,POL-000249,OBJ-000249,PER-0026,CLI-00249,CLI-00249,2023-07-05,2023-07-20,Incendio,Cerrado,255836.95,Automóvil,15
PAR-000250,POL-000250,OBJ-000250,PER-0025,CLI-00250,CLI-00250,2025-03-26,2025-04-21,Robo parcial,Cerrado,30420.34,Automóvil,26
PAR-000251,POL-000251,OBJ-000251,PER-0049,CLI-00251,CLI-09442,2025-03-26,2025-05-23,Robo parcial,Cerrado,75878.21,Automóvil,58
PAR-000252,POL-000252,OBJ-000252,PER-0003,CLI-00252,CLI-00252,2023-06-05,2023-08-08,Incendio,Cerrado,41109.95,Automóvil,64
PAR-000253,POL-000253,OBJ-000253,PER-0028,CLI-00253,CLI-00253,2025-03-26,2025-05-12,Granizo,Cerrado,47259.44,Automóvil,47
PAR-000254,POL-000254,OBJ-000254,PER-0051,CLI-00254,CLI-00254,2024-03-31,2024-04-11,Incendio,Cerrado,52582.68,Automóvil,11
PAR-000255,POL-000255,OBJ-000255,PER-0029,CLI-00255,CLI-00255,2024-07-29,2024-08-03,Incendio,Cerrado,39004.18,Automóvil,5
PAR-000256,POL-000256,OBJ-000256,PER-0054,CLI-00256,CLI-00256,2023-06-05,2023-08-23,Granizo,Cerrado,60773.25,Automóvil,79
PAR-000257,POL-000257,OBJ-000257,PER-0023,CLI-00257,CLI-00257,2025-11-21,2026-02-02,Responsabilidad civil,Cerrado,32402.97,Automóvil,73
PAR-000258,POL-000258,OBJ-000258,PER-0037,CLI-00258,CLI-00258,2024-10-27,2024-12-05,Responsabilidad civil,Cerrado,27133.63,Automóvil,39
PAR-000259,POL-000259,OBJ-000259,PER-0007,CLI-00259,CLI-00259,2026-02-19,2026-04-16,Robo parcial,Cerrado,39243.17,Automóvil,56
PAR-000260,POL-000260,OBJ-000260,PER-0034,CLI-00260,CLI-00260,2023-11-02,2023-11-19,Incendio,Cerrado,2169.92,Automóvil,17
PAR-000261,POL-000261,OBJ-000261,PER-0049,CLI-00261,CLI-00261,2023-09-03,2023-10-11,Choque,Cerrado,40323.8,Automóvil,38
PAR-000262,POL-000262,OBJ-000262,PER-0016,CLI-00262,CLI-00436,2026-02-19,2026-03-25,Responsabilidad civil,Cerrado,15208.89,Automóvil,34
PAR-000263,POL-000263,OBJ-000263,PER-0023,CLI-00263,CLI-00263,2024-01-01,2024-02-29,Granizo,Cerrado,35687.04,Automóvil,59
PAR-000264,POL-000264,OBJ-000264,PER-0040,CLI-00264,CLI-00264,2024-05-30,2024-08-05,Incendio,Cerrado,30709.05,Automóvil,67
PAR-000265,POL-000265,OBJ-000265,PER-0040,CLI-00265,CLI-08831,2024-11-26,2024-12-02,Choque,Cerrado,40908.01,Automóvil,6
PAR-000266,POL-000266,OBJ-000266,PER-0054,CLI-00266,CLI-07759,2025-02-24,2025-04-21,Granizo,Cerrado,9950.62,Automóvil,56
PAR-000267,POL-000267,OBJ-000267,PER-0011,CLI-00267,CLI-00267,2024-01-01,2024-02-17,Robo parcial,Cerrado,5883.7,Automóvil,47
PAR-000268,POL-000268,OBJ-000268,PER-0007,CLI-00268,CLI-08614,2024-07-29,2024-10-04,Responsabilidad civil,Cerrado,44700.87,Automóvil,67
PAR-000269,POL-000269,OBJ-000269,PER-0022,CLI-00269,CLI-00269,2025-01-25,2025-02-28,Robo total,Cerrado,18715.69,Automóvil,34
PAR-000270,POL-000270,OBJ-000270,PER-0004,CLI-00270,CLI-00270,2024-08-28,2024-11-16,Granizo,Cerrado,68968.22,Automóvil,80
PAR-000271,POL-000271,OBJ-000271,PER-0035,CLI-00271,CLI-10161,2025-08-23,2025-10-30,Robo parcial,Cerrado,5540.71,Automóvil,68
PAR-000272,POL-000272,OBJ-000272,PER-0039,CLI-00272,CLI-00272,2024-09-27,2024-11-05,Choque,Cerrado,74699.83,Automóvil,39
PAR-000273,POL-000273,OBJ-000273,PER-0035,CLI-00273,CLI-00273,2026-02-19,2026-04-14,Responsabilidad civil,Cerrado,48708.63,Automóvil,54
PAR-000274,POL-000274,OBJ-000274,PER-0046,CLI-00274,CLI-00274,2026-01-20,2026-03-30,Choque,Cerrado,84596.61,Automóvil,69
PAR-000275,POL-000275,OBJ-000275,PER-0010,CLI-00275,CLI-00275,2025-10-22,2026-01-17,Responsabilidad civil,Cerrado,62624.73,Automóvil,87
PAR-000276,POL-000276,OBJ-000276,PER-0019,CLI-00276,CLI-00276,2025-01-25,2025-04-14,Incendio,Cerrado,7696.44,Automóvil,79
PAR-000277,POL-000277,OBJ-000277,PER-0035,CLI-00277,CLI-00277,2023-11-02,2023-11-16,Granizo,Cerrado,48392.99,Automóvil,14
PAR-000278,POL-000278,OBJ-000278,PER-0053,CLI-00278,CLI-00278,2024-01-01,2024-02-02,Incendio,Cerrado,6213.6,Automóvil,32
PAR-000279,POL-000279,OBJ-000279,PER-0050,CLI-00279,CLI-00279,2023-08-04,2023-09-30,Robo total,Cerrado,38873.61,Automóvil,57
PAR-000280,POL-000280,OBJ-000280,PER-0026,CLI-00280,CLI-00280,2026-02-19,2026-04-02,Robo parcial,Cerrado,66042.4,Automóvil,42
PAR-000281,POL-000281,OBJ-000281,PER-0021,CLI-00281,CLI-00281,2025-03-26,2025-05-14,Granizo,Cerrado,33642.68,Automóvil,49
PAR-000282,POL-000282,OBJ-000282,PER-0021,CLI-00282,CLI-04117,2024-07-29,2024-09-26,Robo total,Cerrado,35513.96,Automóvil,59
PAR-000283,POL-000283,OBJ-000283,PER-0006,CLI-00283,CLI-00283,2024-01-31,2024-04-07,Robo total,Cerrado,34235.45,Automóvil,67
PAR-000284,POL-000284,OBJ-000284,PER-0047,CLI-00284,CLI-00284,2024-09-27,2024-10-29,Robo total,Cerrado,40861.96,Automóvil,32
PAR-000285,POL-000285,OBJ-000285,PER-0017,CLI-00285,CLI-00285,2025-02-24,2025-03-23,Granizo,Cerrado,7342.14,Automóvil,27
PAR-000286,POL-000286,OBJ-000286,PER-0023,CLI-00286,CLI-00286,2024-03-31,2024-06-09,Incendio,Cerrado,34735.85,Automóvil,70
PAR-000287,POL-000287,OBJ-000287,PER-0042,CLI-00287,CLI-00287,2024-05-30,2024-08-21,Granizo,Cerrado,36531.18,Automóvil,83
PAR-000288,POL-000288,OBJ-000288,PER-0013,CLI-00288,CLI-00288,2026-02-19,2026-04-28,Incendio,Cerrado,34038.92,Automóvil,68
PAR-000289,POL-000289,OBJ-000289,PER-0050,CLI-00289,CLI-00289,2025-07-24,2025-08-10,Incendio,Cerrado,67931.42,Automóvil,17
PAR-000290,POL-000290,OBJ-000290,PER-0053,CLI-00290,CLI-00290,2025-09-22,2025-11-02,Responsabilidad civil,Cerrado,25746.58,Automóvil,41
PAR-000291,POL-000291,OBJ-000291,PER-0003,CLI-00291,CLI-00291,2023-08-04,2023-09-29,Granizo,Cerrado,52395.34,Automóvil,56
PAR-000292,POL-000292,OBJ-000292,PER-0001,CLI-00292,CLI-00292,2024-09-27,2024-10-04,Choque,Cerrado,43571.2,Automóvil,7
PAR-000293,POL-000293,OBJ-000293,PER-0009,CLI-00293,CLI-00293,2024-07-29,2024-08-04,Robo total,Cerrado,37853.48,Automóvil,6
PAR-000294,POL-000294,OBJ-000294,PER-0002,CLI-00294,CLI-00294,2025-10-22,2026-01-20,Robo parcial,Cerrado,67019.19,Automóvil,90
PAR-000295,POL-000295,OBJ-000295,PER-0010,CLI-00295,CLI-00295,2024-11-26,2025-01-15,Robo parcial,Cerrado,11003.68,Automóvil,50
PAR-000296,POL-000296,OBJ-000296,PER-0027,CLI-00296,CLI-00296,2024-07-29,2024-10-22,Granizo,Cerrado,9328.12,Automóvil,85
PAR-000297,POL-000297,OBJ-000297,PER-0014,CLI-00297,CLI-00297,2023-07-05,2023-08-22,Robo total,Cerrado,55956.93,Automóvil,48
PAR-000298,POL-000298,OBJ-000298,PER-0016,CLI-00298,CLI-00298,2024-03-31,2024-05-13,Responsabilidad civil,Cerrado,14978.71,Automóvil,43
PAR-000299,POL-000299,OBJ-000299,PER-0002,CLI-00299,CLI-00299,2025-12-21,2026-01-14,Choque,Cerrado,45242.96,Automóvil,24
PAR-000300,POL-000300,OBJ-000300,PER-0035,CLI-00300,CLI-00300,2024-12-26,2025-01-02,Choque,Cerrado,77767.24,Automóvil,7
PAR-000301,POL-000301,OBJ-000301,PER-0013,CLI-00301,CLI-05754,2023-08-04,2023-10-24,Robo total,Cerrado,29975.6,Automóvil,81
PAR-000302,POL-000302,OBJ-000302,PER-0045,CLI-00302,CLI-00302,2025-01-25,2025-04-25,Robo parcial,Cerrado,4383.54,Automóvil,90
PAR-000303,POL-000303,OBJ-000303,PER-0055,CLI-00303,CLI-00763,2024-11-26,2025-01-04,Robo parcial,Cerrado,54825.39,Automóvil,39
PAR-000304,POL-000304,OBJ-000304,PER-0056,CLI-00304,CLI-00304,2025-09-22,2025-12-04,Robo parcial,Cerrado,20983.53,Automóvil,73
PAR-000305,POL-000305,OBJ-000305,PER-0019,CLI-00305,CLI-00305,2024-04-30,2024-06-10,Robo parcial,Cerrado,63249.09,Automóvil,41
PAR-000306,POL-000306,OBJ-000306,PER-0012,CLI-00306,CLI-00306,2025-02-24,2025-04-22,Incendio,Cerrado,56715.09,Automóvil,57
PAR-000307,POL-000307,OBJ-000307,PER-0026,CLI-00307,CLI-00307,2025-12-21,2026-01-18,Robo total,Cerrado,84252.49,Automóvil,28
PAR-000308,POL-000308,OBJ-000308,PER-0040,CLI-00308,CLI-00308,2025-08-23,2025-11-08,Choque,Cerrado,60942.21,Automóvil,77
PAR-000309,POL-000309,OBJ-000309,PER-0054,CLI-00309,CLI-00309,2024-10-27,2024-12-18,Robo total,Cerrado,6171.97,Automóvil,52
PAR-000310,POL-000310,OBJ-000310,PER-0005,CLI-00310,CLI-06227,2026-01-20,2026-02-28,Responsabilidad civil,Cerrado,34547.91,Automóvil,39
PAR-000311,POL-000311,OBJ-000311,PER-0036,CLI-00311,CLI-00311,2025-11-21,2026-02-07,Robo parcial,Cerrado,4454.34,Automóvil,78
PAR-000312,POL-000312,OBJ-000312,PER-0021,CLI-00312,CLI-00312,2025-10-22,2025-12-18,Incendio,Cerrado,31826.24,Automóvil,57
PAR-000313,POL-000313,OBJ-000313,PER-0048,CLI-00313,CLI-06330,2026-01-20,2026-02-13,Responsabilidad civil,Cerrado,10282.36,Automóvil,24
PAR-000314,POL-000314,OBJ-000314,PER-0058,CLI-00314,CLI-00314,2025-08-23,2025-11-20,Incendio,Cerrado,49485.63,Automóvil,89
PAR-000315,POL-000315,OBJ-000315,PER-0034,CLI-00315,CLI-00315,2025-06-24,2025-09-05,Choque,Cerrado,50691.1,Automóvil,73
PAR-000316,POL-000316,OBJ-000316,PER-0060,CLI-00316,CLI-00684,2025-09-22,2025-12-07,Robo parcial,Cerrado,115192.3,Automóvil,76
PAR-000317,POL-000317,OBJ-000317,PER-0055,CLI-00317,CLI-00317,2025-05-25,2025-06-10,Robo total,Cerrado,8407.69,Automóvil,16
PAR-000318,POL-000318,OBJ-000318,PER-0046,CLI-00318,CLI-00318,2024-11-26,2025-02-05,Incendio,Cerrado,45402.51,Automóvil,71
PAR-000319,POL-000319,OBJ-000319,PER-0018,CLI-00319,CLI-00319,2024-12-26,2025-03-14,Incendio,Cerrado,67037.7,Automóvil,78
PAR-000320,POL-000320,OBJ-000320,PER-0034,CLI-00320,CLI-00320,2026-02-19,2026-04-03,Choque,Cerrado,5277.59,Automóvil,43
PAR-000321,POL-000321,OBJ-000321,PER-0014,CLI-00321,CLI-00321,2023-12-02,2024-01-14,Responsabilidad civil,Cerrado,24468.33,Automóvil,43
PAR-000322,POL-000322,OBJ-000322,PER-0028,CLI-00322,CLI-00322,2023-09-03,2023-11-30,Robo total,Cerrado,28703.11,Automóvil,88
PAR-000323,POL-000323,OBJ-000323,PER-0007,CLI-00323,CLI-01901,2025-02-24,2025-05-20,Responsabilidad civil,Cerrado,32194.24,Automóvil,85
PAR-000324,POL-000324,OBJ-000324,PER-0013,CLI-00324,CLI-00324,2026-03-21,2026-04-22,Robo total,Cerrado,37152.96,Automóvil,32
PAR-000325,POL-000325,OBJ-000325,PER-0048,CLI-00325,CLI-00251,2023-08-04,2023-08-09,Robo total,Cerrado,41958.84,Automóvil,5
PAR-000326,POL-000326,OBJ-000326,PER-0029,CLI-00326,CLI-00326,2023-06-05,2023-07-27,Incendio,Cerrado,49335.58,Automóvil,52
PAR-000327,POL-000327,OBJ-000327,PER-0020,CLI-00327,CLI-00327,2024-04-30,2024-06-09,Responsabilidad civil,Cerrado,75754.12,Automóvil,40
PAR-000328,POL-000328,OBJ-000328,PER-0046,CLI-00328,CLI-00328,2026-02-19,2026-04-10,Robo parcial,Cerrado,1000.86,Automóvil,50
PAR-000329,POL-000329,OBJ-000329,PER-0031,CLI-00329,CLI-00329,2025-01-25,2025-03-11,Incendio,Cerrado,22443.94,Automóvil,45
PAR-000330,POL-000330,OBJ-000330,PER-0048,CLI-00330,CLI-00330,2024-05-30,2024-07-30,Robo total,Cerrado,64507.7,Automóvil,61
PAR-000331,POL-000331,OBJ-000331,PER-0046,CLI-00331,CLI-05065,2026-03-21,2026-05-08,Responsabilidad civil,Cerrado,48915.29,Automóvil,48
PAR-000332,POL-000332,OBJ-000332,PER-0052,CLI-00332,CLI-00332,2024-01-31,2024-02-16,Incendio,Cerrado,52806.28,Automóvil,16
PAR-000333,POL-000333,OBJ-000333,PER-0055,CLI-00333,CLI-00333,2025-09-22,2025-11-08,Robo total,Cerrado,52589.52,Automóvil,47
PAR-000334,POL-000334,OBJ-000334,PER-0054,CLI-00334,CLI-00334,2024-03-31,2024-04-20,Granizo,Cerrado,55556.9,Automóvil,20
PAR-000335,POL-000335,OBJ-000335,PER-0015,CLI-00335,CLI-00335,2024-11-26,2024-12-09,Choque,Cerrado,33434.13,Automóvil,13
PAR-000336,POL-000336,OBJ-000336,PER-0025,CLI-00336,CLI-00336,2024-11-26,2025-01-01,Responsabilidad civil,Cerrado,40599.54,Automóvil,36
PAR-000337,POL-000337,OBJ-000337,PER-0050,CLI-00337,CLI-00337,2025-10-22,2025-12-16,Incendio,Cerrado,34230.79,Automóvil,55
PAR-000338,POL-000338,OBJ-000338,PER-0027,CLI-00338,CLI-00338,2024-05-30,2024-06-10,Granizo,Cerrado,516.7,Automóvil,11
PAR-000339,POL-000339,OBJ-000339,PER-0002,CLI-00339,CLI-00339,2026-03-21,2026-04-12,Responsabilidad civil,Cerrado,14211.32,Automóvil,22
PAR-000340,POL-000340,OBJ-000340,PER-0042,CLI-00340,CLI-00340,2023-06-05,2023-06-29,Responsabilidad civil,Cerrado,10417.56,Automóvil,24
PAR-000341,POL-000341,OBJ-000341,PER-0057,CLI-00341,CLI-00341,2025-10-22,2025-12-31,Choque,Cerrado,89811.77,Automóvil,70
PAR-000342,POL-000342,OBJ-000342,PER-0014,CLI-00342,CLI-00342,2024-08-28,2024-10-18,Choque,Cerrado,67881.64,Automóvil,51
PAR-000343,POL-000343,OBJ-000343,PER-0053,CLI-00343,CLI-00343,2026-02-19,2026-04-16,Robo parcial,Cerrado,56778.41,Automóvil,56
PAR-000344,POL-000344,OBJ-000344,PER-0036,CLI-00344,CLI-00344,2024-01-01,2024-02-25,Incendio,Cerrado,27316.68,Automóvil,55
PAR-000345,POL-000345,OBJ-000345,PER-0026,CLI-00345,CLI-00345,2024-03-31,2024-05-06,Responsabilidad civil,Cerrado,34060.53,Automóvil,36
