id_pago,id_parte,id_receptor,monto_pagado,fecha_pago,metodo_pago,cuota,total_cuotas
PAG-0000319,PAR-000230,CLI-00230,27170.94,2025-09-08,Cheque,1,1
PAG-0000320,PAR-000231,CLI-00231,22469.89,2025-01-02,Cheque,1,1
PAG-0000321,PAR-000232,CLI-00232,17386.46,2025-09-17,Transferencia,1,1
PAG-0000322,PAR-000233,CLI-00233,19729.09,2025-01-21,Cheque,1,1
PAG-0000323,PAR-000234,CLI-00234,60632.03,2025-07-01,Transferencia,1,1
PAG-0000324,PAR-000235,CLI-00235,19682.42,2024-12-12,Débito automático,1,1
PAG-0000325,PAR-000236,CLI-00236,28754.69,2026-03-17,Transferencia,1,1
PAG-0000326,PAR-000237,CLI-00237,9649.61,2025-06-09,Transferencia,1,1
PAG-0000327,PAR-000238,CLI-00238,57409.09,2025-09-28,Débito automático,1,1
PAG-0000328,PAR-000239,CLI-00239,26556.23,2024-11-20,Transferencia,1,1
PAG-0000329,PAR-000240,CLI-00240,28273.24,2025-10-18,Cheque,1,1
PAG-0000330,PAR-000241,CLI-00241,26638.27,2024-11-16,Débito automático,1,1
PAG-0000331,PAR-000242,CLI-00242,8379.4,2024-10-01,Cheque,1,1
PAG-0000332,PAR-000243,CLI-00243,22011.48,2025-05-08,Transferencia,1,1
PAG-0000333,PAR-000244,CLI-00665,22555.9,2025-11-22,Débito automático,1,2
PAG-0000334,PAR-000244,CLI-00665,22373.36,2025-11-29,Débito automático,2,2
PAG-0000335,PAR-000245,CLI-00245,40565.41,2026-04-29,Cheque,1,1
PAG-0000336,PAR-000246,CLI-00246,34496.99,2026-01-27,Transferencia,1,1
PAG-0000337,PAR-000247,CLI-02612,25177.57,2026-02-23,Débito automático,1,1
PAG-0000338,PAR-000248,CLI-00248,12780.94,2026-03-27,Débito automático,1,2
PAG-0000339,PAR-000248,CLI-00248,12801.12,2026-04-03,Cheque,2,2
PAG-0000340,PAR-000249,CLI-00249,235896.69,2023-08-02,Cheque,1,1
PAG-0000341,PAR-000250,CLI-00250,6435.91,2025-04-23,Cheque,1,3
PAG-0000342,PAR-000250,CLI-00250,6361.56,2025-04-30,Cheque,2,3
PAG-0000343,PAR-000250,CLI-00250,6644.99,2025-05-07,Transferencia,3,3
PAG-0000344,PAR-000251,CLI-09442,23396.74,2025-06-01,Cheque,1,2
PAG-0000345,PAR-000251,CLI-09442,24262.48,2025-06-08,Débito automático,2,2
PAG-0000346,PAR-000252,CLI-00252,40096.74,2023-08-12,Transferencia,1,1
PAG-0000347,PAR-000253,CLI-00253,46073.4,2025-05-20,Cheque,1,1
PAG-0000348,PAR-000254,CLI-00254,43526.87,2024-04-25,Transferencia,1,1
PAG-0000349,PAR-000255,CLI-00255,35052.65,2024-08-13,Débito automático,1,1
PAG-0000350,PAR-000256,CLI-00256,47594.45,2023-09-03,Cheque,1,1
PAG-0000351,PAR-000257,CLI-00257,10386.01,2026-02-14,Cheque,1,2
PAG-0000352,PAR-000257,CLI-00257,10872.61,2026-02-21,Transferencia,2,2
PAG-0000353,PAR-000258,CLI-00258,8613.54,2024-12-14,Transferencia,1,3
PAG-0000354,PAR-000258,CLI-00258,8810.32,2024-12-21,Cheque,2,3
PAG-0000355,PAR-000258,CLI-00258,8658.02,2024-12-28,Cheque,3,3
PAG-0000356,PAR-000259,CLI-00259,24344.51,2026-04-22,Cheque,1,1
PAG-0000357,PAR-000260,CLI-00260,2080.69,2023-11-21,Transferencia,1,1
PAG-0000358,PAR-000261,CLI-00261,34968.57,2023-10-12,Débito automático,1,1
PAG-0000359,PAR-000262,CLI-00436,14355.63,2026-04-03,Cheque,1,1
PAG-0000360,PAR-000263,CLI-00263,23793.15,2024-03-03,Transferencia,1,1
PAG-0000361,PAR-000264,CLI-00264,28111.78,2024-08-20,Cheque,1,1
PAG-0000362,PAR-000265,CLI-08831,31193.94,2024-12-12,Cheque,1,1
PAG-0000363,PAR-000266,CLI-07759,6531.12,2025-04-27,Débito automático,1,1
PAG-0000364,PAR-000267,CLI-00267,2129.1,2024-02-20,Cheque,1,2
PAG-0000365,PAR-000267,CLI-00267,2159.2,2024-02-27,Cheque,2,2
PAG-0000366,PAR-000268,CLI-08614,21402.48,2024-10-10,Transferencia,1,2
PAG-0000367,PAR-000268,CLI-08614,21905.0,2024-10-17,Débito automático,2,2
PAG-0000368,PAR-000269,CLI-00269,4324.8,2025-03-12,Transferencia,1,3
PAG-0000369,PAR-000269,CLI-00269,4572.55,2025-03-19,Cheque,2,3
PAG-0000370,PAR-000269,CLI-00269,4606.83,2025-03-26,Transferencia,3,3
PAG-0000371,PAR-000270,CLI-00270,61648.72,2024-11-22,Transferencia,1,1
PAG-0000372,PAR-000271,CLI-10161,5278.59,2025-11-08,Cheque,1,1
PAG-0000373,PAR-000272,CLI-00272,65468.05,2024-11-08,Transferencia,1,1
PAG-0000374,PAR-000273,CLI-00273,28644.49,2026-04-21,Cheque,1,1
PAG-0000375,PAR-000274,CLI-00274,65229.63,2026-04-06,Transferencia,1,1
PAG-0000376,PAR-000275,CLI-00275,46290.95,2026-01-21,Transferencia,1,1
PAG-0000377,PAR-000276,CLI-00276,2312.0,2025-04-24,Transferencia,1,3
PAG-0000378,PAR-000276,CLI-00276,2321.2,2025-05-01,Transferencia,2,3
PAG-0000379,PAR-000276,CLI-00276,2232.76,2025-05-08,Transferencia,3,3
PAG-0000380,PAR-000277,CLI-00277,18477.07,2023-11-26,Transferencia,1,2
PAG-0000381,PAR-000277,CLI-00277,18749.9,2023-12-03,Transferencia,2,2
PAG-0000382,PAR-000278,CLI-00278,4166.6,2024-02-17,Débito automático,1,1
PAG-0000383,PAR-000279,CLI-00279,15441.13,2023-10-10,Débito automático,1,2
PAG-0000384,PAR-000279,CLI-00279,14333.99,2023-10-17,Transferencia,2,2
PAG-0000385,PAR-000280,CLI-00280,60998.16,2026-04-06,Cheque,1,1
PAG-0000386,PAR-000281,CLI-00281,30617.74,2025-05-24,Débito automático,1,1
PAG-0000387,PAR-000282,CLI-04117,16722.02,2024-10-02,Débito automático,1,2
PAG-0000388,PAR-000282,CLI-04117,15761.3,2024-10-09,Transferencia,2,2
PAG-0000389,PAR-000283,CLI-00283,30958.15,2024-04-10,Débito automático,1,1
PAG-0000390,PAR-000284,CLI-00284,34360.11,2024-10-30,Cheque,1,1
PAG-0000391,PAR-000285,CLI-00285,5043.87,2025-04-02,Cheque,1,1
PAG-0000392,PAR-000286,CLI-00286,16539.23,2024-06-10,Transferencia,1,2
PAG-0000393,PAR-000286,CLI-00286,17835.66,2024-06-17,Débito automático,2,2
PAG-0000394,PAR-000287,CLI-00287,32715.07,2024-08-29,Cheque,1,1
PAG-0000395,PAR-000288,CLI-00288,9246.34,2026-05-01,Débito automático,1,3
PAG-0000396,PAR-000288,CLI-00288,9213.11,2026-05-08,Cheque,2,3
PAG-0000397,PAR-000288,CLI-00288,9381.68,2026-05-15,Transferencia,3,3
PAG-0000398,PAR-000289,CLI-00289,29510.25,2025-08-17,Cheque,1,2
PAG-0000399,PAR-000289,CLI-00289,27087.92,2025-08-24,Débito automático,2,2
PAG-0000400,PAR-000290,CLI-00290,22012.26,2025-11-07,Cheque,1,1
PAG-0000401,PAR-000291,CLI-00291,24668.48,2023-10-01,Transferencia,1,2
PAG-0000402,PAR-000291,CLI-00291,24031.11,2023-10-08,Débito automático,2,2
PAG-0000403,PAR-000292,CLI-00292,37418.08,2024-10-14,Cheque,1,1
PAG-0000404,PAR-000293,CLI-00293,30691.89,2024-08-07,Transferencia,1,1
PAG-0000405,PAR-000294,CLI-00294,28760.96,2026-01-21,Débito automático,1,2
PAG-0000406,PAR-000294,CLI-00294,28424.75,2026-01-28,Débito automático,2,2
PAG-0000407,PAR-000295,CLI-00295,4247.24,2025-01-21,Transferencia,1,2
PAG-0000408,PAR-000295,CLI-00295,4354.54,2025-01-28,Transferencia,2,2
PAG-0000409,PAR-000296,CLI-00296,7725.2,2024-11-01,Cheque,1,1
PAG-0000410,PAR-000297,CLI-00297,40327.04,2023-08-28,Cheque,1,1
PAG-0000411,PAR-000298,CLI-00298,6264.85,2024-05-22,Débito automático,1,2
PAG-0000412,PAR-000298,CLI-00298,6375.81,2024-05-29,Transferencia,2,2
PAG-0000413,PAR-000299,CLI-00299,41445.58,2026-01-24,Transferencia,1,1
PAG-0000414,PAR-000300,CLI-00300,27385.93,2025-01-11,Cheque,1,2
PAG-0000415,PAR-000300,CLI-00300,26383.39,2025-01-18,Transferencia,2,2
PAG-0000416,PAR-000301,CLI-05754,27516.9,2023-11-01,Débito automático,1,1
PAG-0000417,PAR-000302,CLI-00302,4102.12,2025-05-05,Débito automático,1,1
PAG-0000418,PAR-000303,CLI-00763,42920.45,2025-01-09,Transferencia,1,1
PAG-0000419,PAR-000304,CLI-00304,18208.93,2025-12-09,Débito automático,1,1
PAG-0000420,PAR-000305,CLI-00305,57132.42,2024-06-19,Transferencia,1,1
PAG-0000421,PAR-000306,CLI-00306,16812.96,2025-05-01,Débito automático,1,3
PAG-0000422,PAR-000306,CLI-00306,15501.75,2025-05-08,Transferencia,2,3
PAG-0000423,PAR-000306,CLI-00306,16206.78,2025-05-15,Débito automático,3,3
PAG-0000424,PAR-000307,CLI-00307,71759.12,2026-01-31,Débito automático,1,1
PAG-0000425,PAR-000308,CLI-00308,56362.97,2025-11-14,Cheque,1,1
PAG-0000426,PAR-000309,CLI-00309,5194.32,2024-12-21,Débito automático,1,1
PAG-0000427,PAR-000310,CLI-06227,26300.61,2026-03-06,Transferencia,1,1
PAG-0000428,PAR-000311,CLI-00311,3387.19,2026-02-09,Cheque,1,1
PAG-0000429,PAR-000312,CLI-00312,22940.94,2025-12-19,Transferencia,1,1
PAG-0000430,PAR-000313,CLI-06330,3621.63,2026-02-18,Transferencia,1,2
PAG-0000431,PAR-000313,CLI-06330,3738.75,2026-02-25,Cheque,2,2
PAG-0000432,PAR-000314,CLI-00314,37467.78,2025-11-28,Débito automático,1,1
PAG-0000433,PAR-000315,CLI-00315,49860.14,2025-09-18,Débito automático,1,1
PAG-0000434,PAR-000316,CLI-00684,118590.62,2025-12-19,Débito automático,1,1
PAG-0000435,PAR-000317,CLI-00317,8313.86,2025-06-25,Cheque,1,1
PAG-0000436,PAR-000318,CLI-00318,29349.15,2025-02-06,Débito automático,1,1
PAG-0000437,PAR-000319,CLI-00319,62381.44,2025-03-15,Transferencia,1,1
PAG-0000438,PAR-000320,CLI-00320,3642.51,2026-04-12,Transferencia,1,1
PAG-0000439,PAR-000321,CLI-00321,17598.08,2024-01-18,Cheque,1,1
PAG-0000440,PAR-000322,CLI-00322,22003.62,2023-12-03,Débito automático,1,1
PAG-0000441,PAR-000323,CLI-01901,14582.55,2025-05-28,Transferencia,1,2
PAG-0000442,PAR-000323,CLI-01901,13786.65,2025-06-04,Cheque,2,2
PAG-0000443,PAR-000324,CLI-00324,23883.42,2026-04-28,Cheque,1,1
PAG-0000444,PAR-000325,CLI-00251,37414.56,2023-08-23,Transferencia,1,1
PAG-0000445,PAR-000326,CLI-00326,30304.09,2023-07-28,Débito automático,1,1
PAG-0000446,PAR-000327,CLI-00327,59025.4,2024-06-23,Transferencia,1,1
PAG-0000447,PAR-000328,CLI-00328,452.38,2026-04-19,Cheque,1,2
PAG-0000448,PAR-000328,CLI-00328,471.02,2026-04-26,Cheque,2,2
PAG-0000449,PAR-000329,CLI-00329,8549.91,2025-03-26,Transferencia,1,2
PAG-0000450,PAR-000329,CLI-00329,8026.66,2025-04-02,Transferencia,2,2
PAG-0000451,PAR-000330,CLI-00330,51696.38,2024-08-05,Cheque,1,1
PAG-0000452,PAR-000331,CLI-05065,45003.84,2026-05-15,Cheque,1,1
PAG-0000453,PAR-000332,CLI-00332,50347.86,2024-02-22,Cheque,1,1
PAG-0000454,PAR-000333,CLI-00333,49043.89,2025-11-14,Débito automático,1,1
PAG-0000455,PAR-000334,CLI-00334,52913.32,2024-05-01,Cheque,1,1
PAG-0000456,PAR-000335,CLI-00335,12571.1,2024-12-16,Cheque,1,2
PAG-0000457,PAR-000335,CLI-00335,12233.92,2024-12-23,Débito automático,2,2
PAG-0000458,PAR-000336,CLI-00336,18018.38,2025-01-10,Transferencia,1,2
PAG-0000459,PAR-000336,CLI-00336,16663.21,2025-01-17,Transferencia,2,2
PAG-0000460,PAR-000337,CLI-00337,30415.24,2025-12-17,Cheque,1,1
PAG-0000461,PAR-000338,CLI-00338,172.65,2024-06-25,Débito automático,1,3
PAG-0000462,PAR-000338,CLI-00338,169.63,2024-07-02,Transferencia,2,3
PAG-0000463,PAR-000338,CLI-00338,162.57,2024-07-09,Débito automático,3,3
PAG-0000464,PAR-000339,CLI-00339,6567.83,2026-04-23,Débito automático,1,2
PAG-0000465,PAR-000339,CLI-00339,6940.31,2026-04-30,Débito automático,2,2
PAG-0000466,PAR-000340,CLI-00340,5180.45,2023-07-08,Débito automático,1,2
PAG-0000467,PAR-000340,CLI-00340,5241.69,2023-07-15,Cheque,2,2
PAG-0000468,PAR-000341,CLI-00341,26600.35,2026-01-11,Débito automático,1,2
PAG-0000469,PAR-000341,CLI-00341,25849.62,2026-01-18,Transferencia,2,2
PAG-0000470,PAR-000342,CLI-00342,60436.07,2024-10-22,Transferencia,1,1
PAG-0000471,PAR-000343,CLI-00343,44712.42,2026-04-26,Cheque,1,1
PAG-0000472,PAR-000344,CLI-00344,19568.1,2024-03-03,Transferencia,1,1
PAG-0000473,PAR-000345,CLI-00345,33884.14,2024-05-20,Cheque,1,1
PAG-0000474,PAR-000346,CLI-00346,14948.45,2024-06-21,Débito automático,1,2
PAG-0000475,PAR-000346,CLI-00346,14293.35,2024-06-28,Débito automático,2,2
PAG-0000476,PAR-000347,CLI-00347,27965.66,2026-04-06,Débito automático,1,1
PAG-0000477,PAR-000348,CLI-00348,21954.64,2024-09-13,Transferencia,1,1
PAG-0000478,PAR-000349,CLI-00349,5281.22,2025-02-27,Débito automático,1,1
PAG-0000479,PAR-000350,CLI-07202,33698.6,2023-07-27,Transferencia,1,1
PAG-0000480,PAR-000351,CLI-00351,2666.68,2025-01-06,Débito automático,1,1
PAG-0000481,PAR-000352,CLI-00352,14812.69,2023-10-06,Débito automático,1,1
PAG-0000482,PAR-000353,CLI-00353,30398.95,2025-10-20,Débito automático,1,1
PAG-0000483,PAR-000354,CLI-00354,6654.3,2024-12-30,Transferencia,1,1
PAG-0000484,PAR-000355,CLI-00355,22490.48,2025-10-25,Cheque,1,1
PAG-0000485,PAR-000356,CLI-00356,27544.54,2024-04-25,Transferencia,1,1
PAG-0000486,PAR-000357,CLI-00357,18767.62,2026-01-24,Débito automático,1,1
PAG-0000487,PAR-000358,CLI-00358,85443.87,2024-03-04,Cheque,1,1
PAG-0000488,PAR-000359,CLI-00359,21211.43,2026-05-11,Débito automático,1,1
PAG-0000489,PAR-000360,CLI-00360,33731.04,2025-09-14,Transferencia,1,1
PAG-0000490,PAR-000361,CLI-08244,32954.51,2024-10-04,Transferencia,1,1
PAG-0000491,PAR-000362,CLI-00362,17057.19,2025-10-11,Transferencia,1,2
PAG-0000492,PAR-000362,CLI-00362,17030.99,2025-10-18,Cheque,2,2
PAG-0000493,PAR-000363,CLI-00363,31604.79,2024-04-02,Transferencia,1,3
PAG-0000494,PAR-000363,CLI-00363,33346.64,2024-04-09,Transferencia,2,3
PAG-0000495,PAR-000363,CLI-00363,32956.05,2024-04-16,Débito automático,3,3
PAG-0000496,PAR-000364,CLI-00364,13017.32,2026-04-01,Transferencia,1,2
PAG-0000497,PAR-000364,CLI-00364,13997.25,2026-04-08,Transferencia,2,2
PAG-0000498,PAR-000365,CLI-00365,26528.95,2025-01-04,Débito automático,1,1
PAG-0000499,PAR-000366,CLI-00366,34798.95,2025-04-27,Débito automático,1,1
PAG-0000500,PAR-000367,CLI-00367,20166.27,2025-11-11,Cheque,1,2
PAG-0000501,PAR-000367,CLI-00367,20108.73,2025-11-18,Cheque,2,2
PAG-0000502,PAR-000368,CLI-00368,35263.63,2024-03-04,Cheque,1,1
PAG-0000503,PAR-000369,CLI-02600,640.6,2024-12-22,Transferencia,1,1
PAG-0000504,PAR-000370,CLI-00370,3081.08,2025-12-31,Débito automático,1,1
PAG-0000505,PAR-000371,CLI-00371,34391.91,2024-03-11,Cheque,1,1
PAG-0000506,PAR-000372,CLI-00372,49591.24,2025-11-29,Transferencia,1,1
PAG-0000507,PAR-000373,CLI-00373,21174.91,2024-11-21,Débito automático,1,3
PAG-0000508,PAR-000373,CLI-00373,20907.46,2024-11-28,Débito automático,2,3
PAG-0000509,PAR-000373,CLI-00373,22096.65,2024-12-05,Transferencia,3,3
PAG-0000510,PAR-000374,CLI-00374,48051.9,2024-11-08,Cheque,1,1
PAG-0000511,PAR-000375,CLI-00375,10279.31,2023-11-24,Débito automático,1,1
PAG-0000512,PAR-000376,CLI-08747,22318.58,2025-11-17,Débito automático,1,1
PAG-0000513,PAR-000377,CLI-00377,20822.29,2026-04-05,Transferencia,1,2
PAG-0000514,PAR-000377,CLI-00377,20307.07,2026-04-12,Transferencia,2,2
PAG-0000515,PAR-000378,CLI-00378,80735.43,2024-08-09,Transferencia,1,1
PAG-0000516,PAR-000379,CLI-00379,41892.05,2024-06-05,Cheque,1,1
PAG-0000517,PAR-000380,CLI-00380,35550.33,2025-05-03,Cheque,1,1
PAG-0000518,PAR-000381,CLI-00381,20706.3,2024-10-10,Transferencia,1,1
PAG-0000519,PAR-000382,CLI-04219,17344.7,2026-04-23,Débito automático,1,1
PAG-0000520,PAR-000383,CLI-00383,23758.54,2024-03-11,Transferencia,1,1
PAG-0000521,PAR-000384,CLI-00384,37439.66,2024-02-13,Cheque,1,1
PAG-0000522,PAR-000385,CLI-00385,62604.51,2023-10-07,Cheque,1,1
PAG-0000523,PAR-000386,CLI-06500,54126.96,2025-03-08,Transferencia,1,1
PAG-0000524,PAR-000387,CLI-00387,28021.21,2024-02-09,Cheque,1,1
PAG-0000525,PAR-000388,CLI-00388,24717.44,2026-05-11,Cheque,1,1
PAG-0000526,PAR-000389,CLI-00389,54691.63,2025-01-19,Cheque,1,1
PAG-0000527,PAR-000390,CLI-00390,12158.94,2025-10-14,Cheque,1,1
PAG-0000528,PAR-000391,CLI-00391,10681.55,2026-04-01,Cheque,1,1
PAG-0000529,PAR-000392,CLI-00392,8272.08,2025-05-20,Cheque,1,1
PAG-0000530,PAR-000393,CLI-00393,82208.53,2025-10-08,Cheque,1,1
PAG-0000531,PAR-000394,CLI-00394,39978.56,2026-02-06,Cheque,1,1
PAG-0000532,PAR-000395,CLI-00395,10338.02,2026-03-30,Transferencia,1,1
PAG-0000533,PAR-000396,CLI-06674,11141.51,2025-07-03,Débito automático,1,3
PAG-0000534,PAR-000396,CLI-06674,10511.43,2025-07-10,Débito automático,2,3
PAG-0000535,PAR-000396,CLI-06674,11192.01,2025-07-17,Cheque,3,3
PAG-0000536,PAR-000397,CLI-00397,6262.65,2024-09-15,Débito automático,1,1
PAG-0000537,PAR-000398,CLI-00398,21718.54,2025-02-25,Débito automático,1,2
PAG-0000538,PAR-000398,CLI-00398,20618.88,2025-03-04,Cheque,2,2
PAG-0000539,PAR-000399,CLI-00399,53071.92,2024-08-01,Débito automático,1,1
PAG-0000540,PAR-000400,CLI-00400,12767.64,2025-09-26,Cheque,1,2
PAG-0000541,PAR-000400,CLI-00400,12512.43,2025-10-03,Cheque,2,2
PAG-0000542,PAR-000401,CLI-00401,23202.23,2026-06-23,Cheque,1,1
PAG-0000543,PAR-000402,CLI-00402,54174.16,2025-07-16,Transferencia,1,1
PAG-0000544,PAR-000403,CLI-00403,59846.46,2025-08-26,Débito automático,1,1
PAG-0000545,PAR-000404,CLI-09282,25619.95,2025-06-12,Débito automático,1,1
PAG-0000546,PAR-000405,CLI-00405,32045.06,2024-01-22,Débito automático,1,1
PAG-0000547,PAR-000406,CLI-00406,10512.34,2026-01-08,Transferencia,1,1
PAG-0000548,PAR-000407,CLI-00407,733.43,2024-09-26,Transferencia,1,2
PAG-0000549,PAR-000407,CLI-00407,770.14,2024-10-03,Transferencia,2,2
PAG-0000550,PAR-000408,CLI-00408,50509.41,2025-02-19,Débito automático,1,1
PAG-0000551,PAR-000409,CLI-00409,23810.62,2025-09-11,Débito automático,1,2
PAG-0000552,PAR-000409,CLI-00409,23929.67,2025-09-18,Débito automático,2,2
PAG-0000553,PAR-000410,CLI-00410,86033.92,2025-11-14,Débito automático,1,1
PAG-0000554,PAR-000411,CLI-00411,38765.89,2024-06-20,Débito automático,1,1
PAG-0000555,PAR-000412,CLI-00412,23597.27,2024-09-28,Transferencia,1,1
PAG-0000556,PAR-000413,CLI-00413,32003.8,2026-01-18,Transferencia,1,1
PAG-0000557,PAR-000414,CLI-00414,26552.0,2026-02-12,Débito automático,1,1
PAG-0000558,PAR-000415,CLI-00415,26736.96,2024-09-19,Débito automático,1,1
PAG-0000559,PAR-000416,CLI-00416,20808.63,2025-11-10,Cheque,1,3
PAG-0000560,PAR-000416,CLI-00416,21230.36,2025-11-17,Débito automático,2,3
PAG-0000561,PAR-000416,CLI-00416,21532.24,2025-11-24,Transferencia,3,3
PAG-0000562,PAR-000417,CLI-00417,33536.29,2025-04-12,Transferencia,1,1
PAG-0000563,PAR-000418,CLI-00418,35448.05,2023-07-28,Transferencia,1,1
PAG-0000564,PAR-000419,CLI-00419,91779.47,2024-07-14,Cheque,1,1
PAG-0000565,PAR-000420,CLI-00420,42440.58,2025-09-07,Cheque,1,1
PAG-0000566,PAR-000421,CLI-00421,21620.6,2026-03-09,Transferencia,1,3
PAG-0000567,PAR-000421,CLI-00421,20039.96,2026-03-16,Cheque,2,3
PAG-0000568,PAR-000421,CLI-00421,21096.02,2026-03-23,Transferencia,3,3
PAG-0000569,PAR-000422,CLI-00422,18735.55,2024-10-11,Cheque,1,1
PAG-0000570,PAR-000423,CLI-00423,86409.7,2025-04-22,Débito automático,1,1
PAG-0000571,PAR-000424,CLI-00424,979.92,2025-07-14,Débito automático,1,3
PAG-0000572,PAR-000424,CLI-00424,1031.06,2025-07-21,Cheque,2,3
PAG-0000573,PAR-000424,CLI-00424,977.97,2025-07-28,Débito automático,3,3
PAG-0000574,PAR-000425,CLI-00425,19842.26,2026-03-25,Cheque,1,2
PAG-0000575,PAR-000425,CLI-00425,19575.88,2026-04-01,Débito automático,2,2
PAG-0000576,PAR-000426,CLI-00426,11845.08,2024-04-10,Transferencia,1,1
PAG-0000577,PAR-000427,CLI-00427,29742.12,2023-11-07,Cheque,1,1
PAG-0000578,PAR-000428,CLI-00428,10128.73,2024-04-26,Débito automático,1,2
PAG-0000579,PAR-000428,CLI-00428,10479.88,2024-05-03,Débito automático,2,2
PAG-0000580,PAR-000429,CLI-00429,49355.13,2023-06-30,Cheque,1,1
PAG-0000581,PAR-000430,CLI-00430,82066.84,2023-08-06,Transferencia,1,1
PAG-0000582,PAR-000431,CLI-00431,57835.82,2023-08-07,Cheque,1,1
PAG-0000583,PAR-000432,CLI-00432,18219.96,2024-01-27,Cheque,1,1
PAG-0000584,PAR-000433,CLI-00433,47024.72,2026-01-11,Transferencia,1,1
PAG-0000585,PAR-000434,CLI-00434,42503.69,2026-01-30,Cheque,1,1
PAG-0000586,PAR-000435,CLI-00435,54956.3,2025-05-14,Transferencia,1,1
PAG-0000587,PAR-000436,CLI-02857,108793.52,2026-04-12,Cheque,1,1
PAG-0000588,PAR-000437,CLI-00437,36811.8,2026-05-10,Cheque,1,1
PAG-0000589,PAR-000438,CLI-00438,4900.82,2024-09-11,Transferencia,1,2
PAG-0000590,PAR-000438,CLI-00438,5040.56,2024-09-18,Transferencia,2,2
PAG-0000591,PAR-000439,CLI-02178,25094.9,2026-03-11,Transferencia,1,1
PAG-0000592,PAR-000440,CLI-02863,16422.39,2025-01-23,Cheque,1,2
PAG-0000593,PAR-000440,CLI-02863,18000.27,2025-01-30,Débito automático,2,2
PAG-0000594,PAR-000441,CLI-03214,18975.23,2026-06-08,Transferencia,1,2
PAG-0000595,PAR-000441,CLI-03214,17788.63,2026-06-15,Transferencia,2,2
PAG-0000596,PAR-000442,CLI-10438,58331.97,2026-06-03,Cheque,1,1
PAG-0000597,PAR-000443,CLI-00443,59141.68,2025-07-29,Cheque,1,1
PAG-0000598,PAR-000444,CLI-00444,12926.02,2025-08-15,Transferencia,1,2
PAG-0000599,PAR-000444,CLI-00444,12352.87,2025-08-22,Cheque,2,2
PAG-0000600,PAR-000445,CLI-00445,12715.73,2026-02-19,Cheque,1,1
PAG-0000601,PAR-000446,CLI-09787,10018.2,2023-12-05,Transferencia,1,2
PAG-0000602,PAR-000446,CLI-09787,9515.79,2023-12-12,Transferencia,2,2
PAG-0000603,PAR-000447,CLI-09741,63289.17,2024-01-01,Cheque,1,1
PAG-0000604,PAR-000448,CLI-09682,19948.27,2026-01-12,Débito automático,1,2
PAG-0000605,PAR-000448,CLI-09682,19401.54,2026-01-19,Débito automático,2,2
PAG-0000606,PAR-000449,CLI-00449,76543.13,2025-05-24,Débito automático,1,1
PAG-0000607,PAR-000450,CLI-00450,5971.67,2024-11-29,Cheque,1,1
PAG-0000608,PAR-000451,CLI-00451,33532.59,2026-02-26,Cheque,1,2
PAG-0000609,PAR-000451,CLI-00451,33892.26,2026-03-05,Débito automático,2,2
PAG-0000610,PAR-000452,CLI-00452,23712.62,2025-02-25,Cheque,1,2
PAG-0000611,PAR-000452,CLI-00452,22774.88,2025-03-04,Débito automático,2,2
PAG-0000612,PAR-000453,CLI-00453,33980.31,2024-06-11,Débito automático,1,1
PAG-0000613,PAR-000454,CLI-00454,802.72,2025-03-05,Transferencia,1,2
PAG-0000614,PAR-000454,CLI-00454,814.4,2025-03-12,Transferencia,2,2
PAG-0000615,PAR-000455,CLI-02107,33269.88,2023-12-15,Transferencia,1,1
PAG-0000616,PAR-000456,CLI-00456,34004.34,2024-06-01,Transferencia,1,1
PAG-0000617,PAR-000457,CLI-00457,32734.98,2026-01-18,Cheque,1,1
PAG-0000618,PAR-000458,CLI-00458,61720.11,2025-02-15,Débito automático,1,1
PAG-0000619,PAR-000459,CLI-00459,22851.54,2023-09-19,Cheque,1,1
PAG-0000620,PAR-000460,CLI-01517,22496.24,2024-04-18,Débito automático,1,1
PAG-0000621,PAR-000461,CLI-00461,10630.99,2026-04-04,Débito automático,1,2
PAG-0000622,PAR-000461,CLI-00461,10837.91,2026-04-11,Cheque,2,2
PAG-0000623,PAR-000462,CLI-00462,62584.71,2025-09-21,Cheque,1,1
PAG-0000624,PAR-000463,CLI-00463,33224.36,2026-02-07,Cheque,1,1
PAG-0000625,PAR-000464,CLI-00464,21410.39,2024-06-28,Cheque,1,1
PAG-0000626,PAR-000465,CLI-00465,36927.95,2026-02-08,Transferencia,1,1
PAG-0000627,PAR-000466,CLI-00466,21495.93,2024-07-22,Transferencia,1,1
PAG-0000628,PAR-000467,CLI-00467,13907.38,2024-04-07,Cheque,1,1
PAG-0000629,PAR-000468,CLI-00468,69151.9,2024-10-25,Débito automático,1,1
PAG-0000630,PAR-000469,CLI-08430,6265.7,2025-09-20,Transferencia,1,1
PAG-0000631,PAR-000470,CLI-00470,14395.06,2026-03-07,Débito automático,1,2
PAG-0000632,PAR-000470,CLI-00470,13789.48,2026-03-14,Débito automático,2,2
PAG-0000633,PAR-000471,CLI-00471,2799.86,2024-04-25,Cheque,1,2
PAG-0000634,PAR-000471,CLI-00471,2799.53,2024-05-02,Transferencia,2,2
PAG-0000635,PAR-000472,CLI-00472,11287.99,2024-03-14,Transferencia,1,1
PAG-0000636,PAR-000473,CLI-00473,42310.74,2023-11-21,Débito automático,1,1
PAG-0000637,PAR-000474,CLI-00474,51751.35,2025-07-16,Débito automático,1,1
