id_indicador,id_parte,tipo_alerta,score_fraude,descripcion,fecha_deteccion,revisado,confirmado_fraude
FRD-000211,PAR-000977,Denunciante ≠ receptor de pago,70,Alerta automática: Denunciante ≠ receptor de pago,2024-09-27,True,False
FRD-000212,PAR-000983,Denunciante ≠ receptor de pago,60,Alerta automática: Denunciante ≠ receptor de pago,2023-12-02,True,True
FRD-000213,PAR-000986,Denunciante ≠ receptor de pago,73,Alerta automática: Denunciante ≠ receptor de pago,2024-11-26,False,False
FRD-000214,PAR-000990,Siniestro en póliza reciente (< 3 meses),81,Alerta automática: Siniestro en póliza reciente (< 3 meses),2023-10-03,True,False
FRD-000215,PAR-000994,Denunciante ≠ receptor de pago,82,Alerta automática: Denunciante ≠ receptor de pago,2024-09-27,False,False
FRD-000216,PAR-000997,Denunciante ≠ receptor de pago,79,Alerta automática: Denunciante ≠ receptor de pago,2024-01-01,False,False
FRD-000217,PAR-001001,Denunciante ≠ receptor de pago,75,Alerta automática: Denunciante ≠ receptor de pago,2024-12-26,False,False
FRD-000218,PAR-001007,Denunciante ≠ receptor de pago,71,Alerta automática: Denunciante ≠ receptor de pago,2024-03-31,True,False
FRD-000219,PAR-001012,Denunciante ≠ receptor de pago,89,Alerta automática: Denunciante ≠ receptor de pago,2025-11-21,True,False
FRD-000220,PAR-001014,Denunciante ≠ receptor de pago,61,Alerta automática: Denunciante ≠ receptor de pago,2026-01-20,True,False
FRD-000221,PAR-001032,Denunciante ≠ receptor de pago,89,Alerta automática: Denunciante ≠ receptor de pago,2026-03-21,True,True
FRD-000222,PAR-001034,Denunciante ≠ receptor de pago,62,Alerta automática: Denunciante ≠ receptor de pago,2025-09-22,False,False
FRD-000223,PAR-001035,Parte reportado justo antes del vencimiento,76,Alerta automática: Parte reportado justo antes del vencimiento,2023-10-03,True,False
FRD-000224,PAR-001043,Denunciante ≠ receptor de pago,76,Alerta automática: Denunciante ≠ receptor de pago,2025-04-25,False,False
FRD-000225,PAR-001051,Denunciante ≠ receptor de pago,88,Alerta automática: Denunciante ≠ receptor de pago,2024-10-27,True,False
FRD-000226,PAR-001055,Denunciante ≠ receptor de pago,61,Alerta automática: Denunciante ≠ receptor de pago,2026-03-21,True,False
FRD-000227,PAR-001056,Denunciante ≠ receptor de pago,76,Alerta automática: Denunciante ≠ receptor de pago,2024-04-30,False,False
FRD-000228,PAR-001059,Denunciante ≠ receptor de pago,88,Alerta automática: Denunciante ≠ receptor de pago,2025-10-22,True,False
FRD-000229,PAR-001064,Denunciante ≠ receptor de pago,79,Alerta automática: Denunciante ≠ receptor de pago,2024-12-26,True,False
FRD-000230,PAR-001071,Denunciante ≠ receptor de pago,62,Alerta automática: Denunciante ≠ receptor de pago,2025-06-24,False,False
FRD-000231,PAR-001077,Denunciante ≠ receptor de pago,95,Alerta automática: Denunciante ≠ receptor de pago,2026-03-21,False,False
FRD-000232,PAR-001080,Perito con alta tasa de aprobación,71,Alerta automática: Perito con alta tasa de aprobación,2025-12-21,False,False
FRD-000233,PAR-001086,Perito con alta tasa de aprobación,72,Alerta automática: Perito con alta tasa de aprobación,2024-07-29,True,True
FRD-000234,PAR-001094,Denunciante ≠ receptor de pago,73,Alerta automática: Denunciante ≠ receptor de pago,2024-03-31,False,False
FRD-000235,PAR-001096,Denunciante ≠ receptor de pago,86,Alerta automática: Denunciante ≠ receptor de pago,2026-01-20,False,True
FRD-000236,PAR-001104,Denunciante ≠ receptor de pago,62,Alerta automática: Denunciante ≠ receptor de pago,2024-04-30,False,False
FRD-000237,PAR-001109,Denunciante ≠ receptor de pago,80,Alerta automática: Denunciante ≠ receptor de pago,2023-11-02,False,False
FRD-000238,PAR-001114,Denunciante ≠ receptor de pago,77,Alerta automática: Denunciante ≠ receptor de pago,2025-02-24,False,False
FRD-000239,PAR-001115,Denunciante ≠ receptor de pago,68,Alerta automática: Denunciante ≠ receptor de pago,2023-07-05,False,False
FRD-000240,PAR-001116,Denunciante ≠ receptor de pago,72,Alerta automática: Denunciante ≠ receptor de pago,2023-06-05,False,True
FRD-000241,PAR-001118,Denunciante ≠ receptor de pago,80,Alerta automática: Denunciante ≠ receptor de pago,2024-11-26,True,False
FRD-000242,PAR-001123,Monto reclamado supera suma garantizada,65,Alerta automática: Monto reclamado supera suma garantizada,2024-10-27,True,False
FRD-000243,PAR-001126,Denunciante ≠ receptor de pago,86,Alerta automática: Denunciante ≠ receptor de pago,2024-10-27,True,False
FRD-000244,PAR-001131,Denunciante ≠ receptor de pago,69,Alerta automática: Denunciante ≠ receptor de pago,2024-03-31,False,False
FRD-000245,PAR-001134,Denunciante ≠ receptor de pago,87,Alerta automática: Denunciante ≠ receptor de pago,2025-08-23,False,False
FRD-000246,PAR-001141,Denunciante ≠ receptor de pago,65,Alerta automática: Denunciante ≠ receptor de pago,2025-12-21,False,False
FRD-000247,PAR-001152,Denunciante ≠ receptor de pago,53,Alerta automática: Denunciante ≠ receptor de pago,2025-09-22,False,True
FRD-000248,PAR-001160,Denunciante ≠ receptor de pago,61,Alerta automática: Denunciante ≠ receptor de pago,2024-05-30,False,False
FRD-000249,PAR-001166,Denunciante ≠ receptor de pago,84,Alerta automática: Denunciante ≠ receptor de pago,2025-07-24,False,False
FRD-000250,PAR-001168,Denunciante ≠ receptor de pago,75,Alerta automática: Denunciante ≠ receptor de pago,2025-11-21,True,True
FRD-000251,PAR-001190,Denunciante ≠ receptor de pago,92,Alerta automática: Denunciante ≠ receptor de pago,2025-02-24,False,False
FRD-000252,PAR-001191,Denunciante ≠ receptor de pago,68,Alerta automática: Denunciante ≠ receptor de pago,2025-03-26,True,False
FRD-000253,PAR-001194,Denunciante ≠ receptor de pago,95,Alerta automática: Denunciante ≠ receptor de pago,2024-04-30,True,False
FRD-000254,PAR-001200,Denunciante ≠ receptor de pago,79,Alerta automática: Denunciante ≠ receptor de pago,2025-07-24,True,False
FRD-000255,PAR-001200,Denunciante ≠ receptor de pago,66,Alerta automática: Denunciante ≠ receptor de pago,2025-07-24,False,False
FRD-000256,PAR-001208,Perito con alta tasa de aprobación,71,Alerta automática: Perito con alta tasa de aprobación,2025-10-22,False,False
FRD-000257,PAR-001209,Denunciante ≠ receptor de pago,64,Alerta automática: Denunciante ≠ receptor de pago,2024-12-26,False,False
FRD-000258,PAR-001212,Denunciante ≠ receptor de pago,71,Alerta automática: Denunciante ≠ receptor de pago,2025-10-22,False,False
FRD-000259,PAR-001215,Perito con alta tasa de aprobación,73,Alerta automática: Perito con alta tasa de aprobación,2024-12-26,True,False
FRD-000260,PAR-001216,Denunciante ≠ receptor de pago,67,Alerta automática: Denunciante ≠ receptor de pago,2024-11-26,False,False
FRD-000261,PAR-001220,Denunciante ≠ receptor de pago,94,Alerta automática: Denunciante ≠ receptor de pago,2025-05-25,False,False
FRD-000262,PAR-001222,Denunciante ≠ receptor de pago,81,Alerta automática: Denunciante ≠ receptor de pago,2025-09-22,False,False
FRD-000263,PAR-001231,Denunciante ≠ receptor de pago,71,Alerta automática: Denunciante ≠ receptor de pago,2024-12-26,False,False
FRD-000264,PAR-001233,Denunciante ≠ receptor de pago,90,Alerta automática: Denunciante ≠ receptor de pago,2025-10-22,False,False
FRD-000265,PAR-001234,Denunciante ≠ receptor de pago,88,Alerta automática: Denunciante ≠ receptor de pago,2025-03-26,False,False
FRD-000266,PAR-001235,Denunciante ≠ receptor de pago,89,Alerta automática: Denunciante ≠ receptor de pago,2024-11-26,False,False
FRD-000267,PAR-001241,Denunciante ≠ receptor de pago,71,Alerta automática: Denunciante ≠ receptor de pago,2024-07-29,True,False
FRD-000268,PAR-001243,Denunciante ≠ receptor de pago,72,Alerta automática: Denunciante ≠ receptor de pago,2024-03-31,False,False
FRD-000269,PAR-001252,Denunciante ≠ receptor de pago,84,Alerta automática: Denunciante ≠ receptor de pago,2026-01-20,False,False
FRD-000270,PAR-001254,Denunciante ≠ receptor de pago,62,Alerta automática: Denunciante ≠ receptor de pago,2024-11-26,False,True
FRD-000271,PAR-001256,Denunciante ≠ receptor de pago,63,Alerta automática: Denunciante ≠ receptor de pago,2024-12-26,True,False
FRD-000272,PAR-001267,Denunciante ≠ receptor de pago,87,Alerta automática: Denunciante ≠ receptor de pago,2024-01-31,True,False
FRD-000273,PAR-001273,Denunciante ≠ receptor de pago,89,Alerta automática: Denunciante ≠ receptor de pago,2026-03-21,True,False
FRD-000274,PAR-001279,Denunciante ≠ receptor de pago,76,Alerta automática: Denunciante ≠ receptor de pago,2025-12-21,False,False
FRD-000275,PAR-001281,Denunciante ≠ receptor de pago,94,Alerta automática: Denunciante ≠ receptor de pago,2026-01-20,False,False
FRD-000276,PAR-001283,Denunciante ≠ receptor de pago,64,Alerta automática: Denunciante ≠ receptor de pago,2024-01-01,False,False
FRD-000277,PAR-001290,Denunciante ≠ receptor de pago,64,Alerta automática: Denunciante ≠ receptor de pago,2024-01-01,False,False
FRD-000278,PAR-001292,Denunciante ≠ receptor de pago,60,Alerta automática: Denunciante ≠ receptor de pago,2026-02-19,True,False
FRD-000279,PAR-001297,Denunciante ≠ receptor de pago,61,Alerta automática: Denunciante ≠ receptor de pago,2023-07-05,False,False
FRD-000280,PAR-001304,Denunciante ≠ receptor de pago,71,Alerta automática: Denunciante ≠ receptor de pago,2026-02-19,False,False
FRD-000281,PAR-001313,Denunciante ≠ receptor de pago,68,Alerta automática: Denunciante ≠ receptor de pago,2024-01-01,True,False
FRD-000282,PAR-001317,Denunciante ≠ receptor de pago,65,Alerta automática: Denunciante ≠ receptor de pago,2026-03-21,True,False
FRD-000283,PAR-001319,Denunciante ≠ receptor de pago,90,Alerta automática: Denunciante ≠ receptor de pago,2024-08-28,False,False
FRD-000284,PAR-001328,Denunciante ≠ receptor de pago,93,Alerta automática: Denunciante ≠ receptor de pago,2023-06-05,False,False
FRD-000285,PAR-001332,Denunciante ≠ receptor de pago,80,Alerta automática: Denunciante ≠ receptor de pago,2025-03-26,False,False
FRD-000286,PAR-001334,Denunciante ≠ receptor de pago,87,Alerta automática: Denunciante ≠ receptor de pago,2025-10-22,False,False
FRD-000287,PAR-001338,Denunciante ≠ receptor de pago,91,Alerta automática: Denunciante ≠ receptor de pago,2023-08-04,True,False
FRD-000288,PAR-001339,Monto reclamado supera suma garantizada,76,Alerta automática: Monto reclamado supera suma garantizada,2025-12-21,False,False
FRD-000289,PAR-001344,Denunciante ≠ receptor de pago,77,Alerta automática: Denunciante ≠ receptor de pago,2023-08-04,False,True
FRD-000290,PAR-001354,Monto reclamado supera suma garantizada,76,Alerta automática: Monto reclamado supera suma garantizada,2024-12-26,False,True
FRD-000291,PAR-001360,Denunciante ≠ receptor de pago,90,Alerta automática: Denunciante ≠ receptor de pago,2024-06-29,False,False
FRD-000292,PAR-001361,Denunciante ≠ receptor de pago,82,Alerta automática: Denunciante ≠ receptor de pago,2023-11-02,False,False
FRD-000293,PAR-001362,Múltiples partes en corto período,52,Alerta automática: Múltiples partes en corto período,2024-11-26,False,False
FRD-000294,PAR-001371,Siniestro en póliza reciente (< 3 meses),80,Alerta automática: Siniestro en póliza reciente (< 3 meses),2023-10-03,True,True
FRD-000295,PAR-001373,Denunciante ≠ receptor de pago,64,Alerta automática: Denunciante ≠ receptor de pago,2025-08-23,False,False
FRD-000296,PAR-001381,Denunciante ≠ receptor de pago,78,Alerta automática: Denunciante ≠ receptor de pago,2026-03-21,True,False
FRD-000297,PAR-001390,Denunciante ≠ receptor de pago,66,Alerta automática: Denunciante ≠ receptor de pago,2026-01-20,True,False
FRD-000298,PAR-001397,Monto reclamado supera suma garantizada,60,Alerta automática: Monto reclamado supera suma garantizada,2024-01-31,True,False
FRD-000299,PAR-001399,Perito con alta tasa de aprobación,55,Alerta automática: Perito con alta tasa de aprobación,2024-04-30,False,False
FRD-000300,PAR-001404,Denunciante ≠ receptor de pago,73,Alerta automática: Denunciante ≠ receptor de pago,2025-06-24,False,False
FRD-000301,PAR-001405,Múltiples partes en corto período,50,Alerta automática: Múltiples partes en corto período,2023-07-05,False,True
FRD-000302,PAR-001406,Denunciante ≠ receptor de pago,64,Alerta automática: Denunciante ≠ receptor de pago,2025-02-24,False,False
FRD-000303,PAR-001424,Denunciante ≠ receptor de pago,68,Alerta automática: Denunciante ≠ receptor de pago,2025-01-25,False,False
FRD-000304,PAR-001429,Denunciante ≠ receptor de pago,80,Alerta automática: Denunciante ≠ receptor de pago,2025-08-23,False,False
FRD-000305,PAR-001439,Denunciante ≠ receptor de pago,67,Alerta automática: Denunciante ≠ receptor de pago,2026-03-21,True,True
FRD-000306,PAR-001440,Perito con alta tasa de aprobación,76,Alerta automática: Perito con alta tasa de aprobación,2024-01-31,False,False
FRD-000307,PAR-001449,Perito con alta tasa de aprobación,74,Alerta automática: Perito con alta tasa de aprobación,2025-09-22,True,False
FRD-000308,PAR-001457,Múltiples partes en corto período,58,Alerta automática: Múltiples partes en corto período,2025-04-25,False,False
FRD-000309,PAR-001460,Denunciante ≠ receptor de pago,73,Alerta automática: Denunciante ≠ receptor de pago,2024-12-26,False,False
FRD-000310,PAR-001465,Denunciante ≠ receptor de pago,73,Alerta automática: Denunciante ≠ receptor de pago,2025-12-21,False,False
FRD-000311,PAR-001474,Denunciante ≠ receptor de pago,92,Alerta automática: Denunciante ≠ receptor de pago,2023-12-02,True,False
FRD-000312,PAR-001474,Múltiples partes en corto período,50,Alerta automática: Múltiples partes en corto período,2023-12-02,False,False
FRD-000313,PAR-001480,Denunciante ≠ receptor de pago,76,Alerta automática: Denunciante ≠ receptor de pago,2025-05-25,False,False
FRD-000314,PAR-001481,Denunciante ≠ receptor de pago,77,Alerta automática: Denunciante ≠ receptor de pago,2025-07-24,True,False
FRD-000315,PAR-001488,Denunciante ≠ receptor de pago,70,Alerta automática: Denunciante ≠ receptor de pago,2024-05-30,False,False
FRD-000316,PAR-001495,Denunciante ≠ receptor de pago,94,Alerta automática: Denunciante ≠ receptor de pago,2025-03-26,True,False
FRD-000317,PAR-001497,Denunciante ≠ receptor de pago,53,Alerta automática: Denunciante ≠ receptor de pago,2026-01-20,False,False
FRD-000318,PAR-001506,Denunciante ≠ receptor de pago,84,Alerta automática: Denunciante ≠ receptor de pago,2026-03-21,True,False
FRD-000319,PAR-001509,Denunciante ≠ receptor de pago,60,Alerta automática: Denunciante ≠ receptor de pago,2025-08-23,False,False
FRD-000320,PAR-001517,Denunciante ≠ receptor de pago,83,Alerta automática: Denunciante ≠ receptor de pago,2025-08-23,False,False
FRD-000321,PAR-001520,Perito con alta tasa de aprobación,57,Alerta automática: Perito con alta tasa de aprobación,2025-03-26,False,False
FRD-000322,PAR-001526,Perito con alta tasa de aprobación,53,Alerta automática: Perito con alta tasa de aprobación,2025-02-24,True,False
FRD-000323,PAR-001539,Receptor de pago sin relación con la póliza,74,Alerta automática: Receptor de pago sin relación con la póliza,2024-09-27,True,True
FRD-000324,PAR-001543,Denunciante ≠ receptor de pago,76,Alerta automática: Denunciante ≠ receptor de pago,2025-07-24,False,False
FRD-000325,PAR-001544,Denunciante ≠ receptor de pago,89,Alerta automática: Denunciante ≠ receptor de pago,2024-11-26,True,False
FRD-000326,PAR-001553,Parte reportado justo antes del vencimiento,50,Alerta automática: Parte reportado justo antes del vencimiento,2024-04-30,False,False
FRD-000327,PAR-001558,Receptor de pago sin relación con la póliza,77,Alerta automática: Receptor de pago sin relación con la póliza,2025-11-21,True,False
FRD-000328,PAR-001561,Denunciante ≠ receptor de pago,94,Alerta automática: Denunciante ≠ receptor de pago,2024-03-31,False,False
FRD-000329,PAR-001578,Denunciante ≠ receptor de pago,95,Alerta automática: Denunciante ≠ receptor de pago,2025-06-24,False,False
