id_poliza,id_cliente,id_agente,id_objeto_asegurado,id_asegurado,tipo_seguro,cobertura,tipo_poliza,canal_venta,fecha_alta,vigencia_desde,vigencia_hasta,prima_mensual,prima_total,estado,numero_polizas_cliente,meses_desde_inicio,customer_lifetime_value
POL-000136,CLI-00136,AGE-0030,OBJ-000136,CLI-00136,Automóvil,Básica,Personal Auto,Agente,2011-01-26,2011-01-26,2012-01-26,11700.0,140400.0,Activa,1,1,4022.96
POL-000137,CLI-00137,AGE-0054,OBJ-000137,CLI-00137,Automóvil,Básica,Special Auto,Sucursal,2015-01-29,2015-01-29,2016-01-29,11900.0,142800.0,Activa,3,83,9618.31
POL-000138,CLI-00138,AGE-0037,OBJ-000138,CLI-00138,Automóvil,Básica,Personal Auto,Agente,2011-01-15,2011-01-15,2012-01-15,6300.0,75600.0,Activa,1,5,2274.78
POL-000139,CLI-00139,AGE-0060,OBJ-000139,CLI-00139,Automóvil,Extendida,Personal Auto,Sucursal,2019-12-15,2019-12-15,2020-12-14,7900.0,94800.0,Activa,2,70,9552.93
POL-000140,CLI-00140,AGE-0043,OBJ-000140,CLI-00140,Automóvil,Extendida,Special Auto,Sucursal,2023-04-10,2023-04-10,2024-04-09,8900.0,106800.0,Baja,2,55,10388.55
POL-000141,CLI-00141,AGE-0054,OBJ-000141,CLI-00141,Automóvil,Básica,Personal Auto,Web,2008-12-06,2008-12-06,2009-12-06,7400.0,88800.0,Activa,1,20,2470.12
POL-000142,CLI-00142,AGE-0010,OBJ-000142,CLI-00142,Automóvil,Premium,Personal Auto,Call Center,2017-05-18,2017-05-18,2018-05-18,14000.0,168000.0,Activa,1,54,5619.07
POL-000143,CLI-00143,AGE-0067,OBJ-000143,CLI-00143,Automóvil,Extendida,Personal Auto,Sucursal,2011-01-21,2011-01-21,2012-01-21,12700.0,152400.0,Activa,6,11,9047.12
POL-000144,CLI-00144,AGE-0010,OBJ-000144,CLI-00144,Automóvil,Premium,Corporate Auto,Agente,2011-02-16,2011-02-16,2012-02-16,16800.0,201600.0,Activa,1,49,6692.14
POL-000145,CLI-00145,AGE-0037,OBJ-000145,CLI-00145,Automóvil,Extendida,Personal Auto,Agente,2011-02-24,2011-02-24,2012-02-24,9600.0,115200.0,Baja,1,34,3731.5
POL-000146,CLI-00146,AGE-0073,OBJ-000146,CLI-00146,Automóvil,Extendida,Corporate Auto,Web,2011-01-18,2011-01-18,2012-01-18,9200.0,110400.0,Activa,1,30,3660.77
POL-000147,CLI-00147,AGE-0012,OBJ-000147,CLI-00147,Automóvil,Básica,Corporate Auto,Call Center,2011-01-30,2011-01-30,2012-01-30,7200.0,86400.0,Activa,2,75,7928.83
POL-000148,CLI-00148,AGE-0071,OBJ-000148,CLI-00148,Automóvil,Básica,Corporate Auto,Call Center,2015-07-24,2015-07-24,2016-07-23,6700.0,80400.0,Activa,4,51,5011.75
POL-000149,CLI-00149,AGE-0026,OBJ-000149,CLI-00149,Automóvil,Extendida,Personal Auto,Web,2019-11-09,2019-11-09,2020-11-08,9900.0,118800.0,Activa,3,21,7988.26
POL-000150,CLI-00150,AGE-0013,OBJ-000150,CLI-00150,Automóvil,Premium,Corporate Auto,Sucursal,2011-02-28,2011-02-28,2012-02-28,10500.0,126000.0,Baja,1,92,3885.46
POL-000151,CLI-00151,AGE-0063,OBJ-000151,CLI-00151,Automóvil,Básica,Personal Auto,Sucursal,2011-01-31,2011-01-31,2012-01-31,7000.0,84000.0,Activa,1,65,2659.34
POL-000152,CLI-00152,AGE-0008,OBJ-000152,CLI-00152,Automóvil,Básica,Personal Auto,Agente,2011-02-17,2011-02-17,2012-02-17,10700.0,128400.0,Activa,9,29,8564.77
POL-000153,CLI-00153,AGE-0002,OBJ-000153,CLI-00153,Automóvil,Extendida,Personal Auto,Agente,2021-01-07,2021-01-07,2022-01-07,12600.0,151200.0,Activa,1,7,4885.16
POL-000154,CLI-00154,AGE-0011,OBJ-000154,CLI-00154,Automóvil,Extendida,Personal Auto,Sucursal,2011-02-24,2011-02-24,2012-02-24,12700.0,152400.0,Baja,3,5,9753.31
POL-000155,CLI-00155,AGE-0072,OBJ-000155,CLI-00155,Automóvil,Básica,Personal Auto,Sucursal,2019-12-16,2019-12-16,2020-12-15,7400.0,88800.0,Activa,1,90,2946.15
POL-000156,CLI-00156,AGE-0010,OBJ-000156,CLI-00156,Automóvil,Básica,Personal Auto,Web,2021-03-13,2021-03-13,2022-03-13,6500.0,78000.0,Activa,1,55,2581.11
POL-000157,CLI-00157,AGE-0036,OBJ-000157,CLI-00157,Automóvil,Extendida,Personal Auto,Agente,2011-01-23,2011-01-23,2012-01-23,9200.0,110400.0,Activa,1,89,3517.39
POL-000158,CLI-00158,AGE-0077,OBJ-000158,CLI-00158,Automóvil,Extendida,Personal Auto,Agente,2011-01-21,2011-01-21,2012-01-21,8200.0,98400.0,Activa,2,27,9743.35
POL-000159,CLI-00159,AGE-0062,OBJ-000159,CLI-00159,Automóvil,Básica,Personal Auto,Agente,2011-01-20,2011-01-20,2012-01-20,10500.0,126000.0,Baja,1,50,3873.65
POL-000160,CLI-00160,AGE-0030,OBJ-000160,CLI-00160,Automóvil,Básica,Personal Auto,Web,2013-08-27,2013-08-27,2014-08-27,6400.0,76800.0,Activa,2,8,7649.28
POL-000161,CLI-00161,AGE-0073,OBJ-000161,CLI-00161,Automóvil,Básica,Corporate Auto,Agente,2011-02-22,2011-02-22,2012-02-22,6300.0,75600.0,Activa,1,5,2287.6
POL-000162,CLI-00162,AGE-0077,OBJ-000162,CLI-00162,Automóvil,Básica,Personal Auto,Agente,2011-02-27,2011-02-27,2012-02-27,11100.0,133200.0,Activa,1,63,4475.42
POL-000163,CLI-00163,AGE-0053,OBJ-000163,CLI-00163,Automóvil,Básica,Personal Auto,Agente,2011-02-21,2011-02-21,2012-02-21,11800.0,141600.0,Activa,4,64,8714.92
POL-000164,CLI-00164,AGE-0030,OBJ-000164,CLI-00164,Automóvil,Básica,Personal Auto,Sucursal,2011-01-29,2011-01-29,2012-01-29,6300.0,75600.0,Activa,1,63,2248.45
POL-000165,CLI-00165,AGE-0034,OBJ-000165,CLI-00165,Automóvil,Extendida,Personal Auto,Agente,2011-02-22,2011-02-22,2012-02-22,7700.0,92400.0,Baja,2,12,7416.2
POL-000166,CLI-00166,AGE-0040,OBJ-000166,CLI-00166,Automóvil,Básica,Personal Auto,Agente,2011-02-21,2011-02-21,2012-02-21,6800.0,81600.0,Activa,2,28,7771.16
POL-000167,CLI-00167,AGE-0046,OBJ-000167,CLI-00167,Automóvil,Básica,Personal Auto,Agente,2012-02-04,2012-02-04,2013-02-03,6900.0,82800.0,Activa,2,61,6968.34
POL-000168,CLI-00168,AGE-0021,OBJ-000168,CLI-00168,Automóvil,Básica,Personal Auto,Agente,2011-01-18,2011-01-18,2012-01-18,6100.0,73200.0,Baja,7,1,4250.28
POL-000169,CLI-00169,AGE-0016,OBJ-000169,CLI-00169,Automóvil,Extendida,Personal Auto,Agente,2011-01-16,2011-01-16,2012-01-16,8200.0,98400.0,Baja,2,57,19776.57
POL-000170,CLI-00170,AGE-0025,OBJ-000170,CLI-00170,Automóvil,Básica,Personal Auto,Agente,2012-09-24,2012-09-24,2013-09-24,7400.0,88800.0,Activa,2,85,21343.47
POL-000171,CLI-00171,AGE-0071,OBJ-000171,CLI-00171,Automóvil,Básica,Personal Auto,Sucursal,2011-01-27,2011-01-27,2012-01-27,6300.0,75600.0,Activa,1,0,2413.14
POL-000172,CLI-00172,AGE-0062,OBJ-000172,CLI-00172,Automóvil,Premium,Personal Auto,Agente,2011-01-15,2011-01-15,2012-01-15,10100.0,121200.0,Activa,2,99,15363.85
POL-000173,CLI-00173,AGE-0052,OBJ-000173,CLI-00173,Automóvil,Básica,Personal Auto,Agente,2008-02-28,2008-02-28,2009-02-27,7300.0,87600.0,Activa,2,4,8456.96
POL-000174,CLI-00174,AGE-0040,OBJ-000174,CLI-00174,Automóvil,Básica,Personal Auto,Agente,2011-01-28,2011-01-28,2012-01-28,6100.0,73200.0,Activa,1,46,2189.64
POL-000175,CLI-00175,AGE-0044,OBJ-000175,CLI-00175,Automóvil,Básica,Personal Auto,Call Center,2011-02-26,2011-02-26,2012-02-26,7400.0,88800.0,Activa,8,0,5780.18
POL-000176,CLI-00176,AGE-0032,OBJ-000176,CLI-00176,Automóvil,Básica,Personal Auto,Call Center,2009-03-02,2009-03-02,2010-03-02,11700.0,140400.0,Activa,1,37,4639.98
POL-000177,CLI-00177,AGE-0077,OBJ-000177,CLI-00177,Automóvil,Básica,Personal Auto,Agente,2010-03-02,2010-03-02,2011-03-02,11200.0,134400.0,Activa,1,48,4465.34
POL-000178,CLI-00178,AGE-0053,OBJ-000178,CLI-00178,Automóvil,Básica,Personal Auto,Call Center,2011-01-27,2011-01-27,2012-01-27,7400.0,88800.0,Activa,8,47,5968.12
POL-000179,CLI-00179,AGE-0056,OBJ-000179,CLI-00179,Automóvil,Básica,Personal Auto,Web,2011-02-14,2011-02-14,2012-02-14,7400.0,88800.0,Activa,7,95,5097.76
POL-000180,CLI-00180,AGE-0024,OBJ-000180,CLI-00180,Automóvil,Básica,Personal Auto,Call Center,2011-01-23,2011-01-23,2012-01-23,10400.0,124800.0,Activa,1,51,4076.63
POL-000181,CLI-00181,AGE-0020,OBJ-000181,CLI-00181,Automóvil,Premium,Personal Auto,Agente,2011-02-18,2011-02-18,2012-02-18,11500.0,138000.0,Activa,2,17,12252.6
POL-000182,CLI-00182,AGE-0029,OBJ-000182,CLI-00182,Automóvil,Extendida,Personal Auto,Sucursal,2011-01-24,2011-01-24,2012-01-24,21700.0,260400.0,Baja,4,29,16936.27
POL-000183,CLI-00183,AGE-0011,OBJ-000183,CLI-00183,Automóvil,Básica,Personal Auto,Sucursal,2011-02-18,2011-02-18,2012-02-18,6200.0,74400.0,Baja,3,17,4892.44
POL-000184,CLI-00184,AGE-0079,OBJ-000184,CLI-00184,Automóvil,Extendida,Personal Auto,Agente,2011-01-19,2011-01-19,2012-01-19,8500.0,102000.0,Baja,2,57,9942.3
POL-000185,CLI-00185,AGE-0007,OBJ-000185,CLI-00185,Automóvil,Básica,Personal Auto,Agente,2022-07-02,2022-07-02,2023-07-02,11000.0,132000.0,Activa,1,16,3735.84
POL-000186,CLI-00186,AGE-0076,OBJ-000186,CLI-00186,Automóvil,Básica,Personal Auto,Call Center,2011-04-28,2011-04-28,2012-04-27,11100.0,133200.0,Activa,2,98,13117.52
POL-000187,CLI-00187,AGE-0015,OBJ-000187,CLI-00187,Automóvil,Básica,Corporate Auto,Sucursal,2011-01-30,2011-01-30,2012-01-30,11400.0,136800.0,Activa,1,53,4574.52
POL-000188,CLI-00188,AGE-0035,OBJ-000188,CLI-00188,Automóvil,Extendida,Personal Auto,Agente,2011-02-17,2011-02-17,2012-02-17,13800.0,165600.0,Activa,1,11,5470.06
POL-000189,CLI-00189,AGE-0079,OBJ-000189,CLI-00189,Automóvil,Extendida,Personal Auto,Sucursal,2011-01-13,2011-01-13,2012-01-13,7600.0,91200.0,Activa,1,17,2978.85
POL-000190,CLI-00190,AGE-0023,OBJ-000190,CLI-00190,Automóvil,Extendida,Personal Auto,Sucursal,2022-03-14,2022-03-14,2023-03-14,8200.0,98400.0,Baja,7,41,6410.97
POL-000191,CLI-00191,AGE-0009,OBJ-000191,CLI-00191,Automóvil,Básica,Special Auto,Web,2011-01-29,2011-01-29,2012-01-29,11100.0,133200.0,Activa,1,79,4479.02
POL-000192,CLI-00192,AGE-0078,OBJ-000192,CLI-00192,Automóvil,Básica,Special Auto,Sucursal,2008-12-13,2008-12-13,2009-12-13,6900.0,82800.0,Activa,1,40,2383.73
POL-000193,CLI-00193,AGE-0004,OBJ-000193,CLI-00193,Automóvil,Básica,Personal Auto,Sucursal,2011-01-20,2011-01-20,2012-01-20,7000.0,84000.0,Activa,1,34,2764.49
POL-000194,CLI-00194,AGE-0032,OBJ-000194,CLI-00194,Automóvil,Básica,Personal Auto,Agente,2011-01-27,2011-01-27,2012-01-27,6700.0,80400.0,Activa,2,31,7920.11
POL-000195,CLI-00195,AGE-0048,OBJ-000195,CLI-00195,Automóvil,Básica,Personal Auto,Sucursal,2012-04-14,2012-04-14,2013-04-14,6300.0,75600.0,Activa,2,12,6889.1
POL-000196,CLI-00196,AGE-0014,OBJ-000196,CLI-00196,Automóvil,Extendida,Personal Auto,Agente,2011-05-07,2011-05-07,2012-05-06,8100.0,97200.0,Baja,1,33,3274.19
POL-000197,CLI-00197,AGE-0007,OBJ-000197,CLI-00197,Automóvil,Premium,Corporate Auto,Web,2011-02-17,2011-02-17,2012-02-17,25500.0,306000.0,Activa,1,1,9951.71
POL-000198,CLI-00198,AGE-0060,OBJ-000198,CLI-00198,Automóvil,Básica,Special Auto,Sucursal,2011-02-16,2011-02-16,2012-02-16,6700.0,80400.0,Baja,1,45,2521.56
POL-000199,CLI-00199,AGE-0022,OBJ-000199,CLI-00199,Automóvil,Extendida,Personal Auto,Sucursal,2018-06-03,2018-06-03,2019-06-03,9600.0,115200.0,Activa,2,35,23706.11
POL-000200,CLI-00200,AGE-0002,OBJ-000200,CLI-00200,Automóvil,Extendida,Personal Auto,Sucursal,2011-02-19,2011-02-19,2012-02-19,7600.0,91200.0,Activa,4,60,6047.03
POL-000201,CLI-00201,AGE-0014,OBJ-000201,CLI-00201,Automóvil,Premium,Personal Auto,Call Center,2011-01-21,2011-01-21,2012-01-21,15000.0,180000.0,Activa,3,28,11140.3
POL-000202,CLI-00202,AGE-0065,OBJ-000202,CLI-00202,Automóvil,Extendida,Personal Auto,Agente,2011-02-27,2011-02-27,2012-02-27,12300.0,147600.0,Activa,1,67,4334.06
POL-000203,CLI-00203,AGE-0025,OBJ-000203,CLI-00203,Automóvil,Básica,Corporate Auto,Call Center,2011-11-04,2011-11-04,2012-11-03,6900.0,82800.0,Activa,1,54,2799.75
POL-000204,CLI-00204,AGE-0004,OBJ-000204,CLI-00204,Automóvil,Básica,Personal Auto,Agente,2011-01-18,2011-01-18,2012-01-18,11300.0,135600.0,Activa,7,1,7923.14
POL-000205,CLI-00205,AGE-0031,OBJ-000205,CLI-00205,Automóvil,Básica,Personal Auto,Call Center,2008-09-11,2008-09-11,2009-09-11,6300.0,75600.0,Activa,7,54,3688.11
POL-000206,CLI-00206,AGE-0052,OBJ-000206,CLI-00206,Automóvil,Básica,Personal Auto,Agente,2015-07-17,2015-07-17,2016-07-16,11600.0,139200.0,Activa,2,35,12067.46
POL-000207,CLI-00207,AGE-0047,OBJ-000207,CLI-00207,Automóvil,Básica,Personal Auto,Sucursal,2016-02-15,2016-02-15,2017-02-14,7200.0,86400.0,Activa,1,64,2924.98
POL-000208,CLI-00208,AGE-0023,OBJ-000208,CLI-00208,Automóvil,Premium,Corporate Auto,Sucursal,2011-01-19,2011-01-19,2012-01-19,19000.0,228000.0,Activa,3,53,15014.09
POL-000209,CLI-00209,AGE-0030,OBJ-000209,CLI-00209,Automóvil,Básica,Corporate Auto,Agente,2017-10-06,2017-10-06,2018-10-06,11600.0,139200.0,Activa,3,0,9277.23
POL-000210,CLI-00210,AGE-0014,OBJ-000210,CLI-00210,Automóvil,Extendida,Personal Auto,Web,2011-01-31,2011-01-31,2012-01-31,7800.0,93600.0,Activa,3,6,6274.12
POL-000211,CLI-00211,AGE-0005,OBJ-000211,CLI-00211,Automóvil,Extendida,Personal Auto,Agente,2013-06-30,2013-06-30,2014-06-30,9800.0,117600.0,Activa,1,34,3886.65
POL-000212,CLI-00212,AGE-0033,OBJ-000212,CLI-00212,Automóvil,Básica,Special Auto,Agente,2008-12-04,2008-12-04,2009-12-04,6700.0,80400.0,Activa,5,22,4386.28
POL-000213,CLI-00213,AGE-0007,OBJ-000213,CLI-00213,Automóvil,Extendida,Corporate Auto,Web,2011-01-22,2011-01-22,2012-01-22,9500.0,114000.0,Activa,2,69,11365.27
POL-000214,CLI-00214,AGE-0007,OBJ-000214,CLI-00214,Automóvil,Básica,Special Auto,Agente,2011-02-24,2011-02-24,2012-02-24,7000.0,84000.0,Activa,3,35,5610.96
POL-000215,CLI-00215,AGE-0042,OBJ-000215,CLI-00215,Automóvil,Básica,Personal Auto,Agente,2011-02-28,2011-02-28,2012-02-28,7400.0,88800.0,Activa,1,67,2912.89
POL-000216,CLI-00216,AGE-0050,OBJ-000216,CLI-00216,Automóvil,Extendida,Corporate Auto,Call Center,2011-01-25,2011-01-25,2012-01-25,8500.0,102000.0,Baja,3,23,6915.73
POL-000217,CLI-00217,AGE-0055,OBJ-000217,CLI-00217,Automóvil,Premium,Corporate Auto,Agente,2011-02-26,2011-02-26,2012-02-26,15900.0,190800.0,Activa,1,71,6262.66
POL-000218,CLI-00218,AGE-0062,OBJ-000218,CLI-00218,Automóvil,Extendida,Special Auto,Agente,2011-02-19,2011-02-19,2012-02-19,8400.0,100800.0,Baja,6,9,6503.4
POL-000219,CLI-00219,AGE-0035,OBJ-000219,CLI-00219,Automóvil,Básica,Personal Auto,Web,2014-10-25,2014-10-25,2015-10-25,11200.0,134400.0,Baja,3,93,8007.4
POL-000220,CLI-00220,AGE-0029,OBJ-000220,CLI-00220,Automóvil,Básica,Personal Auto,Sucursal,2018-10-28,2018-10-28,2019-10-28,7200.0,86400.0,Activa,1,69,2929.92
POL-000221,CLI-00221,AGE-0015,OBJ-000221,CLI-00221,Automóvil,Básica,Personal Auto,Sucursal,2011-01-26,2011-01-26,2012-01-26,7400.0,88800.0,Activa,3,72,5969.55
POL-000222,CLI-00222,AGE-0020,OBJ-000222,CLI-00222,Automóvil,Básica,Personal Auto,Call Center,2016-02-25,2016-02-25,2017-02-24,6900.0,82800.0,Activa,8,96,5473.16
POL-000223,CLI-00223,AGE-0036,OBJ-000223,CLI-00223,Automóvil,Básica,Personal Auto,Call Center,2011-02-27,2011-02-27,2012-02-27,7200.0,86400.0,Activa,9,5,5645.4
POL-000224,CLI-00224,AGE-0021,OBJ-000224,CLI-00224,Automóvil,Extendida,Personal Auto,Sucursal,2011-01-20,2011-01-20,2012-01-20,8300.0,99600.0,Activa,7,72,6369.26
POL-000225,CLI-00225,AGE-0057,OBJ-000225,CLI-00225,Automóvil,Básica,Personal Auto,Call Center,2011-01-17,2011-01-17,2012-01-17,10300.0,123600.0,Activa,2,53,11833.77
POL-000226,CLI-00226,AGE-0014,OBJ-000226,CLI-00226,Automóvil,Extendida,Personal Auto,Sucursal,2011-01-17,2011-01-17,2012-01-17,7700.0,92400.0,Activa,5,50,6121.11
POL-000227,CLI-00227,AGE-0067,OBJ-000227,CLI-00227,Automóvil,Básica,Personal Auto,Sucursal,2011-02-24,2011-02-24,2012-02-24,7400.0,88800.0,Activa,9,42,5159.37
POL-000228,CLI-00228,AGE-0027,OBJ-000228,CLI-00228,Automóvil,Básica,Corporate Auto,Agente,2011-02-14,2011-02-14,2012-02-14,6500.0,78000.0,Activa,1,58,2514.59
POL-000229,CLI-00229,AGE-0013,OBJ-000229,CLI-00229,Automóvil,Básica,Corporate Auto,Agente,2011-02-20,2011-02-20,2012-02-20,11400.0,136800.0,Activa,9,72,8668.61
POL-000230,CLI-00230,AGE-0076,OBJ-000230,CLI-00230,Automóvil,Básica,Corporate Auto,Agente,2011-02-19,2011-02-19,2012-02-19,6600.0,79200.0,Activa,9,16,4960.97
POL-000231,CLI-00231,AGE-0018,OBJ-000231,CLI-00231,Automóvil,Básica,Corporate Auto,Call Center,2021-03-30,2021-03-30,2022-03-30,7300.0,87600.0,Activa,5,45,5504.14
POL-000232,CLI-00232,AGE-0055,OBJ-000232,CLI-00232,Automóvil,Básica,Personal Auto,Agente,2020-06-23,2020-06-23,2021-06-23,6400.0,76800.0,Activa,2,61,7507.46
POL-000233,CLI-00233,AGE-0015,OBJ-000233,CLI-00233,Automóvil,Extendida,Personal Auto,Agente,2011-02-27,2011-02-27,2012-02-27,9000.0,108000.0,Activa,2,70,32269.85
POL-000234,CLI-00234,AGE-0063,OBJ-000234,CLI-00234,Automóvil,Premium,Personal Auto,Web,2010-04-29,2010-04-29,2011-04-29,15200.0,182400.0,Activa,1,89,5657.03
POL-000235,CLI-00235,AGE-0006,OBJ-000235,CLI-00235,Automóvil,Básica,Personal Auto,Call Center,2011-02-23,2011-02-23,2012-02-23,6800.0,81600.0,Activa,8,16,5061.76
POL-000236,CLI-00236,AGE-0072,OBJ-000236,CLI-00236,Automóvil,Básica,Personal Auto,Sucursal,2015-12-21,2015-12-21,2016-12-20,7300.0,87600.0,Activa,8,84,5912.78
POL-000237,CLI-00237,AGE-0074,OBJ-000237,CLI-00237,Automóvil,Básica,Personal Auto,Web,2011-12-30,2011-12-30,2012-12-29,6300.0,75600.0,Activa,2,30,15182.28
POL-000238,CLI-00238,AGE-0014,OBJ-000238,CLI-00238,Automóvil,Extendida,Corporate Auto,Sucursal,2011-02-25,2011-02-25,2012-02-25,13600.0,163200.0,Activa,3,77,10747.03
POL-000239,CLI-00239,AGE-0035,OBJ-000239,CLI-00239,Automóvil,Básica,Personal Auto,Agente,2011-02-16,2011-02-16,2012-02-16,6100.0,73200.0,Baja,1,26,2050.62
POL-000240,CLI-00240,AGE-0075,OBJ-000240,CLI-00240,Automóvil,Básica,Personal Auto,Agente,2011-01-30,2011-01-30,2012-01-30,6300.0,75600.0,Activa,1,99,2465.44
POL-000241,CLI-00241,AGE-0056,OBJ-000241,CLI-00241,Automóvil,Básica,Corporate Auto,Agente,2021-01-26,2021-01-26,2022-01-26,6600.0,79200.0,Activa,3,42,5343.12
POL-000242,CLI-00242,AGE-0063,OBJ-000242,CLI-00242,Automóvil,Básica,Personal Auto,Agente,2011-01-14,2011-01-14,2012-01-14,6700.0,80400.0,Activa,2,77,8119.83
POL-000243,CLI-00243,AGE-0058,OBJ-000243,CLI-00243,Automóvil,Básica,Corporate Auto,Sucursal,2011-02-14,2011-02-14,2012-02-14,6400.0,76800.0,Activa,4,64,4605.27
POL-000244,CLI-00244,AGE-0026,OBJ-000244,CLI-00244,Automóvil,Extendida,Personal Auto,Web,2013-10-05,2013-10-05,2014-10-05,8400.0,100800.0,Activa,5,37,6408.79
POL-000245,CLI-00245,AGE-0062,OBJ-000245,CLI-00245,Automóvil,Extendida,Personal Auto,Agente,2011-01-31,2011-01-31,2012-01-31,9100.0,109200.0,Activa,1,8,2376.53
POL-000246,CLI-00246,AGE-0029,OBJ-000246,CLI-00246,Automóvil,Extendida,Corporate Auto,Agente,2011-02-15,2011-02-15,2012-02-15,8600.0,103200.0,Baja,1,84,3211.07
POL-000247,CLI-00247,AGE-0026,OBJ-000247,CLI-00247,Automóvil,Básica,Personal Auto,Agente,2011-02-27,2011-02-27,2012-02-27,6400.0,76800.0,Activa,3,38,5094.52
POL-000248,CLI-00248,AGE-0048,OBJ-000248,CLI-00248,Automóvil,Extendida,Personal Auto,Call Center,2011-01-21,2011-01-21,2012-01-21,8100.0,97200.0,Activa,2,60,25755.28
POL-000249,CLI-00249,AGE-0054,OBJ-000249,CLI-00249,Automóvil,Extendida,Corporate Auto,Sucursal,2011-01-14,2011-01-14,2012-01-14,24500.0,294000.0,Activa,1,83,8672.23
POL-000250,CLI-00250,AGE-0024,OBJ-000250,CLI-00250,Automóvil,Básica,Personal Auto,Call Center,2011-01-25,2011-01-25,2012-01-25,6700.0,80400.0,Baja,2,79,8044.73
POL-000251,CLI-00251,AGE-0036,OBJ-000251,CLI-00251,Automóvil,Premium,Personal Auto,Web,2019-04-18,2019-04-18,2020-04-17,10800.0,129600.0,Activa,1,66,4001.52
POL-000252,CLI-00252,AGE-0049,OBJ-000252,CLI-00252,Automóvil,Básica,Personal Auto,Call Center,2017-02-11,2017-02-11,2018-02-11,7000.0,84000.0,Baja,2,98,16706.12
POL-000253,CLI-00253,AGE-0045,OBJ-000253,CLI-00253,Automóvil,Básica,Personal Auto,Call Center,2011-02-28,2011-02-28,2012-02-28,10900.0,130800.0,Baja,8,13,8544.41
POL-000254,CLI-00254,AGE-0026,OBJ-000254,CLI-00254,Automóvil,Básica,Personal Auto,Agente,2011-01-27,2011-01-27,2012-01-27,10600.0,127200.0,Activa,3,54,7805.31
POL-000255,CLI-00255,AGE-0054,OBJ-000255,CLI-00255,Automóvil,Extendida,Personal Auto,Call Center,2011-02-19,2011-02-19,2012-02-19,7700.0,92400.0,Activa,3,73,6112.76
POL-000256,CLI-00256,AGE-0024,OBJ-000256,CLI-00256,Automóvil,Extendida,Personal Auto,Agente,2011-02-18,2011-02-18,2012-02-18,13300.0,159600.0,Activa,1,90,4772.94
POL-000257,CLI-00257,AGE-0012,OBJ-000257,CLI-00257,Automóvil,Extendida,Personal Auto,Agente,2011-02-14,2011-02-14,2012-02-14,13500.0,162000.0,Activa,4,64,10979.1
POL-000258,CLI-00258,AGE-0022,OBJ-000258,CLI-00258,Automóvil,Básica,Personal Auto,Call Center,2011-01-30,2011-01-30,2012-01-30,6300.0,75600.0,Activa,4,83,5004.26
POL-000259,CLI-00259,AGE-0013,OBJ-000259,CLI-00259,Automóvil,Extendida,Personal Auto,Sucursal,2021-02-04,2021-02-04,2022-02-04,8400.0,100800.0,Activa,2,0,13223.04
POL-000260,CLI-00260,AGE-0032,OBJ-000260,CLI-00260,Automóvil,Básica,Corporate Auto,Agente,2012-10-08,2012-10-08,2013-10-08,6500.0,78000.0,Baja,1,28,2623.32
POL-000261,CLI-00261,AGE-0072,OBJ-000261,CLI-00261,Automóvil,Básica,Personal Auto,Agente,2011-02-23,2011-02-23,2012-02-23,6200.0,74400.0,Activa,2,59,17840.2
POL-000262,CLI-00262,AGE-0036,OBJ-000262,CLI-00262,Automóvil,Básica,Personal Auto,Web,2011-02-22,2011-02-22,2012-02-22,6400.0,76800.0,Activa,5,4,5106.11
POL-000263,CLI-00263,AGE-0029,OBJ-000263,CLI-00263,Automóvil,Básica,Personal Auto,Web,2011-01-16,2011-01-16,2012-01-16,6800.0,81600.0,Baja,2,77,17930.6
POL-000264,CLI-00264,AGE-0033,OBJ-000264,CLI-00264,Automóvil,Básica,Personal Auto,Agente,2011-03-21,2011-03-21,2012-03-20,6700.0,80400.0,Activa,4,65,5457.34
POL-000265,CLI-00265,AGE-0047,OBJ-000265,CLI-00265,Automóvil,Extendida,Personal Auto,Agente,2011-02-22,2011-02-22,2012-02-22,8300.0,99600.0,Activa,6,83,6563.64
POL-000266,CLI-00266,AGE-0027,OBJ-000266,CLI-00266,Automóvil,Básica,Corporate Auto,Web,2013-02-24,2013-02-24,2014-02-24,6300.0,75600.0,Activa,4,40,4812.53
POL-000267,CLI-00267,AGE-0042,OBJ-000267,CLI-00267,Automóvil,Extendida,Corporate Auto,Call Center,2011-02-27,2011-02-27,2012-02-27,9400.0,112800.0,Baja,2,7,29328.04
POL-000268,CLI-00268,AGE-0053,OBJ-000268,CLI-00268,Automóvil,Básica,Personal Auto,Agente,2011-02-15,2011-02-15,2012-02-15,7200.0,86400.0,Activa,8,86,5773.52
POL-000269,CLI-00269,AGE-0070,OBJ-000269,CLI-00269,Automóvil,Extendida,Corporate Auto,Agente,2010-10-15,2010-10-15,2011-10-15,8600.0,103200.0,Activa,3,56,6847.12
POL-000270,CLI-00270,AGE-0020,OBJ-000270,CLI-00270,Automóvil,Básica,Corporate Auto,Call Center,2011-01-21,2011-01-21,2012-01-21,10300.0,123600.0,Activa,1,43,3595.31
POL-000271,CLI-00271,AGE-0077,OBJ-000271,CLI-00271,Automóvil,Básica,Personal Auto,Call Center,2011-01-26,2011-01-26,2012-01-26,6500.0,78000.0,Activa,2,32,22855.61
POL-000272,CLI-00272,AGE-0006,OBJ-000272,CLI-00272,Automóvil,Básica,Personal Auto,Sucursal,2019-03-04,2019-03-04,2020-03-03,11300.0,135600.0,Activa,7,10,7859.41
